y_pred,y_real,type,fecha,producto,modelo
2331.675,2500.0,train,2019-07-24,15,PR_15
1534.68,1402.0,train,2019-07-25,15,PR_15
2507.34,3172.0,train,2019-07-26,15,PR_15
2190.905,2590.0,train,2019-07-29,15,PR_15
1730.73,1970.0,train,2019-07-30,15,PR_15
1677.965,1318.0,train,2019-07-31,15,PR_15
1389.62,1318.0,train,2019-08-01,15,PR_15
2415.035,2015.0,train,2019-08-03,15,PR_15
1660.225,1662.0,train,2019-08-13,15,PR_15
3699.555,4199.0,train,2019-08-16,15,PR_15
3128.495,3998.0,train,2019-08-17,15,PR_15
3013.64,3378.0,train,2019-08-19,15,PR_15
2515.2,2758.0,train,2019-08-20,15,PR_15
2591.835,2758.0,train,2019-08-21,15,PR_15
1276.48,1408.0,train,2019-08-22,15,PR_15
2368.865,1789.0,train,2019-08-23,15,PR_15
1710.095,1311.0,train,2019-09-10,15,PR_15
1870.72,1983.0,train,2019-09-12,15,PR_15
1708.97,1660.0,train,2019-09-20,15,PR_15
1359.55,1266.0,train,2019-09-21,15,PR_15
1445.49,1266.0,train,2019-09-23,15,PR_15
1362.98,1247.0,train,2019-09-24,15,PR_15
1786.95,1718.0,train,2019-09-25,15,PR_15
886.82,517.0,train,2019-09-26,15,PR_15
1370.425,1298.0,train,2019-09-27,15,PR_15
1732.705,1776.0,train,2019-09-28,15,PR_15
1791.77,2041.0,train,2019-10-01,15,PR_15
1707.58,1828.0,train,2019-10-02,15,PR_15
1560.65,1834.0,train,2019-10-03,15,PR_15
1411.17,1285.0,train,2019-10-04,15,PR_15
1624.865,1654.0,train,2019-10-05,15,PR_15
698.565,413.0,train,2019-10-07,15,PR_15
1180.865,1104.0,train,2019-10-08,15,PR_15
1321.845,1221.0,train,2019-10-09,15,PR_15
1306.335,1550.0,train,2019-10-10,15,PR_15
1489.915,1692.0,train,2019-10-11,15,PR_15
416.41,278.0,train,2019-10-14,15,PR_15
904.04,439.0,train,2019-10-15,15,PR_15
1046.08,1072.0,train,2019-10-16,15,PR_15
665.15,439.0,train,2019-10-17,15,PR_15
788.905,672.0,train,2019-10-18,15,PR_15
1788.985,1725.0,train,2019-10-19,15,PR_15
1067.895,1053.0,train,2019-10-21,15,PR_15
1430.125,1776.0,train,2019-10-22,15,PR_15
1885.64,2190.0,train,2019-10-23,15,PR_15
1230.08,949.0,train,2019-10-24,15,PR_15
2363.78,2884.0,train,2019-10-25,15,PR_15
2016.945,2296.0,train,2019-10-26,15,PR_15
1011.555,1056.0,train,2019-10-28,15,PR_15
546.495,374.0,train,2019-10-29,15,PR_15
369.255,142.0,train,2019-10-31,15,PR_15
1797.565,1770.0,train,2019-11-02,15,PR_15
1021.6,1150.0,train,2019-11-04,15,PR_15
1707.7,2060.0,train,2019-11-05,15,PR_15
2496.24,2610.0,train,2019-11-06,15,PR_15
1130.26,1369.0,train,2019-11-07,15,PR_15
595.495,129.0,train,2019-11-08,15,PR_15
2015.15,2060.0,train,2019-11-09,15,PR_15
1764.46,1414.0,train,2019-11-13,15,PR_15
437.305,174.0,train,2019-11-14,15,PR_15
1425.33,1111.0,train,2019-11-15,15,PR_15
1936.36,2009.0,train,2019-11-16,15,PR_15
657.87,665.0,train,2019-11-18,15,PR_15
995.455,717.0,train,2019-11-19,15,PR_15
1665.525,1473.0,train,2019-11-20,15,PR_15
945.035,852.0,train,2019-11-21,15,PR_15
553.535,607.0,train,2019-11-22,15,PR_15
1522.925,1389.0,train,2019-11-23,15,PR_15
324.875,148.0,train,2019-11-25,15,PR_15
441.51,148.0,train,2019-11-26,15,PR_15
1657.18,1893.0,train,2019-11-27,15,PR_15
1173.435,1272.0,train,2019-11-28,15,PR_15
790.78,652.0,train,2019-11-29,15,PR_15
1422.82,1324.0,train,2019-11-30,15,PR_15
877.865,704.0,train,2019-12-02,15,PR_15
1050.385,1240.0,train,2019-12-03,15,PR_15
971.78,885.0,train,2019-12-04,15,PR_15
1180.295,1356.0,train,2019-12-05,15,PR_15
877.13,736.0,train,2019-12-07,15,PR_15
1589.055,1918.0,train,2019-12-13,15,PR_15
1753.57,1957.0,train,2019-12-14,15,PR_15
1589.865,1957.0,train,2019-12-16,15,PR_15
866.26,717.0,train,2019-12-17,15,PR_15
1132.905,1240.0,train,2019-12-18,15,PR_15
412.775,58.0,train,2019-12-19,15,PR_15
824.05,685.0,train,2019-12-20,15,PR_15
800.79,639.0,train,2019-12-21,15,PR_15
970.5,1014.0,train,2019-12-26,15,PR_15
1375.07,1298.0,train,2019-12-27,15,PR_15
1371.465,1298.0,train,2019-12-28,15,PR_15
994.34,678.0,train,2019-12-30,15,PR_15
1563.89,1860.0,train,2019-12-31,15,PR_15
827.28,626.0,train,2020-01-02,15,PR_15
630.115,77.0,train,2020-01-03,15,PR_15
1582.235,1725.0,train,2020-01-04,15,PR_15
826.46,484.0,train,2020-01-07,15,PR_15
1021.755,678.0,train,2020-01-08,15,PR_15
1409.695,1440.0,train,2020-01-09,15,PR_15
985.14,988.0,train,2020-01-10,15,PR_15
1556.45,1563.0,train,2020-01-11,15,PR_15
1235.285,1247.0,train,2020-01-16,15,PR_15
1422.325,1557.0,train,2020-01-17,15,PR_15
2132.72,2422.0,train,2020-01-18,15,PR_15
956.03,1182.0,train,2020-01-20,15,PR_15
1580.95,1938.0,train,2020-01-21,15,PR_15
1423.465,1414.0,train,2020-01-23,15,PR_15
1454.795,1427.0,train,2020-01-24,15,PR_15
698.585,407.0,train,2020-01-27,15,PR_15
1639.61,1692.0,train,2020-01-28,15,PR_15
1546.995,1692.0,train,2020-01-29,15,PR_15
1191.215,1072.0,train,2020-01-30,15,PR_15
1732.075,1893.0,train,2020-01-31,15,PR_15
1166.14,665.0,train,2020-02-01,15,PR_15
812.325,665.0,train,2020-02-03,15,PR_15
1543.32,1253.0,train,2020-02-04,15,PR_15
1426.63,1298.0,train,2020-02-05,15,PR_15
1717.59,1867.0,train,2020-02-06,15,PR_15
1547.395,1557.0,train,2020-02-07,15,PR_15
1968.42,2280.0,train,2020-02-08,15,PR_15
561.075,420.0,train,2020-02-10,15,PR_15
1300.725,1279.0,train,2020-02-11,15,PR_15
922.685,659.0,train,2020-02-12,15,PR_15
883.025,659.0,train,2020-02-13,15,PR_15
1601.87,1634.0,train,2020-02-14,15,PR_15
715.55,588.0,train,2020-02-17,15,PR_15
1697.215,1873.0,train,2020-02-18,15,PR_15
378.57,26.0,train,2020-02-19,15,PR_15
1679.735,2177.0,train,2020-02-24,15,PR_15
1259.8,691.0,test,2020-02-25,15,PR_15
984.845,2041.0,test,2020-02-26,15,PR_15
523.735,181.0,test,2020-02-27,15,PR_15
1262.475,1318.0,test,2020-02-28,15,PR_15
2473.655,2526.0,test,2020-02-29,15,PR_15
1202.425,665.0,test,2020-03-02,15,PR_15
1809.535,1421.0,test,2020-03-03,15,PR_15
1048.495,1783.0,test,2020-03-04,15,PR_15
1424.92,1382.0,test,2020-03-10,15,PR_15
1509.12,1750.0,test,2020-03-13,15,PR_15
1864.505,859.0,test,2020-03-14,15,PR_15
1391.985,3533.0,test,2020-03-16,15,PR_15
1406.51,1337.0,test,2020-03-17,15,PR_15
2399.785,4142.0,test,2020-03-18,15,PR_15
2490.105,4685.0,test,2020-03-19,15,PR_15
2270.745,3541.0,test,2020-03-20,15,PR_15
1548.4,2908.0,test,2020-03-21,15,PR_15
3507.44,3755.0,train,2019-06-05,17,PR_17
1753.35,1675.0,train,2019-06-11,17,PR_17
2541.85,2442.0,train,2019-06-12,17,PR_17
4311.275,4803.0,train,2019-06-13,17,PR_17
2793.495,3128.0,train,2019-06-14,17,PR_17
1797.125,1836.0,train,2019-06-15,17,PR_17
771.875,231.0,train,2019-06-17,17,PR_17
1941.23,2119.0,train,2019-06-18,17,PR_17
2663.855,2842.0,train,2019-06-19,17,PR_17
2072.385,1941.0,train,2019-06-20,17,PR_17
1639.615,1004.0,train,2019-06-21,17,PR_17
1485.725,1306.0,train,2019-06-22,17,PR_17
1928.915,1989.0,train,2019-06-25,17,PR_17
1457.01,1088.0,train,2019-07-01,17,PR_17
2905.545,2514.0,train,2019-07-03,17,PR_17
3221.06,3164.0,train,2019-07-10,17,PR_17
3137.08,3210.0,train,2019-07-11,17,PR_17
1912.785,1994.0,train,2019-07-12,17,PR_17
2153.185,2279.0,train,2019-07-15,17,PR_17
1987.21,1959.0,train,2019-07-16,17,PR_17
3517.3,3207.0,train,2019-07-18,17,PR_17
2728.72,2564.0,train,2019-07-19,17,PR_17
4224.75,4121.0,train,2019-07-20,17,PR_17
2228.67,2348.0,train,2019-07-22,17,PR_17
2381.45,2495.0,train,2019-07-23,17,PR_17
4059.99,4302.0,train,2019-07-24,17,PR_17
4481.495,4992.0,train,2019-07-25,17,PR_17
3636.42,3968.0,train,2019-07-26,17,PR_17
1455.865,738.0,train,2019-07-29,17,PR_17
3526.495,3839.0,train,2019-07-30,17,PR_17
4463.9,4678.0,train,2019-07-31,17,PR_17
4239.99,4249.0,train,2019-08-01,17,PR_17
4119.74,3892.0,train,2019-08-03,17,PR_17
4073.455,4082.0,train,2019-08-07,17,PR_17
2192.705,1597.0,train,2019-08-13,17,PR_17
3393.615,3125.0,train,2019-08-16,17,PR_17
4637.325,4993.0,train,2019-08-17,17,PR_17
3163.425,3498.0,train,2019-08-19,17,PR_17
2727.83,2535.0,train,2019-08-20,17,PR_17
3865.72,3923.0,train,2019-08-21,17,PR_17
4221.33,4247.0,train,2019-08-22,17,PR_17
4086.755,4365.0,train,2019-08-23,17,PR_17
3500.895,3826.0,train,2019-09-10,17,PR_17
4095.625,4175.0,train,2019-09-18,17,PR_17
4587.31,4821.0,train,2019-09-20,17,PR_17
5538.89,5710.0,train,2019-09-21,17,PR_17
3705.4,3653.0,train,2019-09-23,17,PR_17
2250.045,1823.0,train,2019-09-24,17,PR_17
4136.465,4262.0,train,2019-09-25,17,PR_17
3612.715,3582.0,train,2019-09-26,17,PR_17
2941.77,3070.0,train,2019-09-27,17,PR_17
5342.085,5297.0,train,2019-09-28,17,PR_17
4005.265,4238.0,train,2019-09-30,17,PR_17
2896.565,3004.0,train,2019-10-01,17,PR_17
3581.7,3643.0,train,2019-10-02,17,PR_17
3950.91,4238.0,train,2019-10-03,17,PR_17
3359.355,3417.0,train,2019-10-04,17,PR_17
5070.915,5024.0,train,2019-10-05,17,PR_17
3153.575,2912.0,train,2019-10-07,17,PR_17
3246.03,3218.0,train,2019-10-08,17,PR_17
3823.745,3803.0,train,2019-10-09,17,PR_17
3538.125,3645.0,train,2019-10-10,17,PR_17
3885.945,4441.0,train,2019-10-11,17,PR_17
1366.835,139.0,train,2019-10-14,17,PR_17
3888.305,4194.0,train,2019-10-15,17,PR_17
4125.785,4441.0,train,2019-10-16,17,PR_17
3729.88,4249.0,train,2019-10-18,17,PR_17
5577.22,5819.0,train,2019-10-19,17,PR_17
3498.09,4112.0,train,2019-10-21,17,PR_17
3164.375,3096.0,train,2019-10-22,17,PR_17
2727.92,2413.0,train,2019-10-23,17,PR_17
2301.115,1938.0,train,2019-10-24,17,PR_17
2246.215,1474.0,train,2019-10-25,17,PR_17
1816.15,358.0,train,2019-10-26,17,PR_17
1289.35,592.0,train,2019-10-28,17,PR_17
2850.455,2582.0,train,2019-10-29,17,PR_17
3034.545,3128.0,train,2019-10-30,17,PR_17
4063.565,4635.0,train,2019-10-31,17,PR_17
1954.485,1712.0,train,2019-11-02,17,PR_17
3239.23,3713.0,train,2019-11-05,17,PR_17
3219.78,3419.0,train,2019-11-06,17,PR_17
3991.835,4297.0,train,2019-11-07,17,PR_17
3332.77,3015.0,train,2019-11-08,17,PR_17
3103.66,3840.0,train,2019-11-09,17,PR_17
3003.895,2815.0,train,2019-11-13,17,PR_17
2838.495,2480.0,train,2019-11-14,17,PR_17
2542.63,2170.0,train,2019-11-15,17,PR_17
2452.165,1708.0,train,2019-11-16,17,PR_17
2118.23,1986.0,train,2019-11-18,17,PR_17
1638.985,825.0,train,2019-11-19,17,PR_17
2800.28,2590.0,train,2019-11-20,17,PR_17
3333.295,3517.0,train,2019-11-21,17,PR_17
3940.135,4457.0,train,2019-11-22,17,PR_17
3711.49,3882.0,train,2019-11-23,17,PR_17
3564.275,3582.0,train,2019-11-25,17,PR_17
2801.58,3176.0,train,2019-11-26,17,PR_17
3579.655,4037.0,train,2019-11-27,17,PR_17
2379.0,1854.0,train,2019-11-28,17,PR_17
4124.44,4473.0,train,2019-11-29,17,PR_17
5607.785,6553.0,train,2019-11-30,17,PR_17
3841.425,4157.0,train,2019-12-02,17,PR_17
3867.49,4418.0,train,2019-12-03,17,PR_17
3935.51,4010.0,train,2019-12-04,17,PR_17
3752.315,3709.0,train,2019-12-05,17,PR_17
5591.875,6121.0,train,2019-12-07,17,PR_17
5050.59,5683.0,train,2019-12-12,17,PR_17
3603.425,3176.0,train,2019-12-13,17,PR_17
5726.02,6054.0,train,2019-12-14,17,PR_17
4276.15,4678.0,train,2019-12-16,17,PR_17
2699.285,2270.0,train,2019-12-17,17,PR_17
3625.17,3693.0,train,2019-12-18,17,PR_17
2986.005,2692.0,train,2019-12-19,17,PR_17
4066.195,4133.0,train,2019-12-20,17,PR_17
5442.69,5441.0,train,2019-12-21,17,PR_17
3103.475,2563.0,train,2019-12-26,17,PR_17
4538.675,5339.0,train,2019-12-27,17,PR_17
5643.815,5817.0,train,2019-12-28,17,PR_17
3704.49,3931.0,train,2019-12-30,17,PR_17
3705.135,4465.0,train,2019-12-31,17,PR_17
3354.97,4158.0,train,2020-01-02,17,PR_17
3634.54,4118.0,train,2020-01-03,17,PR_17
4690.74,5324.0,train,2020-01-04,17,PR_17
2873.03,3312.0,train,2020-01-07,17,PR_17
3593.755,4299.0,train,2020-01-08,17,PR_17
1622.585,1379.0,train,2020-01-09,17,PR_17
1558.07,329.0,train,2020-01-10,17,PR_17
2084.065,45.0,train,2020-01-11,17,PR_17
1953.255,1507.0,train,2020-01-15,17,PR_17
1751.465,1907.0,train,2020-01-16,17,PR_17
882.845,801.0,train,2020-01-17,17,PR_17
491.54,171.0,train,2020-01-18,17,PR_17
944.845,827.0,train,2020-01-20,17,PR_17
718.39,415.0,train,2020-01-21,17,PR_17
930.765,869.0,train,2020-01-27,17,PR_17
572.03,416.0,train,2020-01-28,17,PR_17
2212.095,2724.0,train,2020-01-29,17,PR_17
1088.995,1150.0,train,2020-01-30,17,PR_17
450.72,168.0,train,2020-01-31,17,PR_17
614.855,646.0,train,2020-02-01,17,PR_17
686.855,681.0,train,2020-02-03,17,PR_17
1323.255,875.0,train,2020-02-05,17,PR_17
616.52,499.0,train,2020-02-06,17,PR_17
500.155,297.0,train,2020-02-07,17,PR_17
353.3,9.0,train,2020-02-08,17,PR_17
732.145,785.0,train,2020-02-10,17,PR_17
669.55,688.0,train,2020-02-11,17,PR_17
1054.735,807.0,train,2020-02-12,17,PR_17
699.345,668.0,train,2020-02-13,17,PR_17
1365.565,1996.0,train,2020-02-14,17,PR_17
496.42,332.0,train,2020-02-18,17,PR_17
1027.795,885.0,train,2020-02-19,17,PR_17
1032.615,1059.0,test,2020-02-24,17,PR_17
1108.915,131.0,test,2020-02-25,17,PR_17
944.575,1461.0,test,2020-02-26,17,PR_17
912.935,320.0,test,2020-02-27,17,PR_17
575.355,176.0,test,2020-02-29,17,PR_17
999.56,610.0,test,2020-03-02,17,PR_17
915.76,30.0,test,2020-03-03,17,PR_17
992.21,240.0,test,2020-03-04,17,PR_17
1094.95,439.0,test,2020-03-10,17,PR_17
1847.005,2232.0,test,2020-03-13,17,PR_17
1108.9,4165.0,test,2020-03-14,17,PR_17
988.195,153.0,test,2020-03-16,17,PR_17
1074.1,4058.0,test,2020-03-17,17,PR_17
1177.845,2006.0,test,2020-03-18,17,PR_17
1290.255,2501.0,test,2020-03-19,17,PR_17
2873.175,6450.0,test,2020-03-20,17,PR_17
2970.78,6584.0,test,2020-03-21,17,PR_17
2540.435,2962.0,train,2019-06-05,18,PR_18
1285.615,1111.0,train,2019-06-11,18,PR_18
2021.77,2028.0,train,2019-06-12,18,PR_18
2172.93,2185.0,train,2019-06-13,18,PR_18
2097.28,2046.0,train,2019-06-14,18,PR_18
1354.905,1062.0,train,2019-06-15,18,PR_18
897.51,907.0,train,2019-06-17,18,PR_18
1343.21,1213.0,train,2019-06-18,18,PR_18
1825.06,1728.0,train,2019-06-19,18,PR_18
1740.485,1644.0,train,2019-06-20,18,PR_18
1861.375,1807.0,train,2019-06-21,18,PR_18
1232.57,1175.0,train,2019-06-22,18,PR_18
1543.15,1579.0,train,2019-06-25,18,PR_18
730.985,730.0,train,2019-07-01,18,PR_18
1367.59,1087.0,train,2019-07-03,18,PR_18
1544.645,1739.0,train,2019-07-10,18,PR_18
1905.465,2078.0,train,2019-07-11,18,PR_18
2241.63,2322.0,train,2019-07-12,18,PR_18
686.29,691.0,train,2019-07-15,18,PR_18
1187.61,949.0,train,2019-07-16,18,PR_18
1293.605,972.0,train,2019-07-18,18,PR_18
2085.77,2111.0,train,2019-07-19,18,PR_18
3037.19,3737.0,train,2019-07-20,18,PR_18
2917.255,3603.0,train,2019-07-22,18,PR_18
1224.89,1054.0,train,2019-07-24,18,PR_18
1386.92,1374.0,train,2019-07-25,18,PR_18
2203.24,2563.0,train,2019-07-26,18,PR_18
1997.465,2039.0,train,2019-07-29,18,PR_18
1261.765,1250.0,train,2019-07-30,18,PR_18
1189.685,1163.0,train,2019-07-31,18,PR_18
1599.925,2114.0,train,2019-08-01,18,PR_18
1968.225,1313.0,train,2019-08-03,18,PR_18
1568.63,1746.0,train,2019-08-07,18,PR_18
1163.39,1056.0,train,2019-08-13,18,PR_18
521.215,72.0,train,2019-08-16,18,PR_18
1286.955,1201.0,train,2019-08-17,18,PR_18
1281.785,1053.0,train,2019-08-19,18,PR_18
1255.54,1193.0,train,2019-08-20,18,PR_18
1894.14,2090.0,train,2019-08-21,18,PR_18
1709.715,1573.0,train,2019-08-22,18,PR_18
1371.12,1687.0,train,2019-08-23,18,PR_18
421.865,232.0,train,2019-09-10,18,PR_18
1674.535,1621.0,train,2019-09-12,18,PR_18
1018.475,964.0,train,2019-09-14,18,PR_18
797.065,636.0,train,2019-09-18,18,PR_18
2047.4,2022.0,train,2019-09-20,18,PR_18
1135.365,1004.0,train,2019-09-21,18,PR_18
763.65,831.0,train,2019-09-23,18,PR_18
250.345,139.0,train,2019-09-24,18,PR_18
1985.245,2249.0,train,2019-09-25,18,PR_18
1838.575,1875.0,train,2019-09-26,18,PR_18
2063.545,2109.0,train,2019-09-27,18,PR_18
85.255,11.0,train,2019-10-01,18,PR_18
427.91,202.0,train,2019-10-03,18,PR_18
2170.21,2484.0,train,2019-10-04,18,PR_18
1091.355,907.0,train,2019-10-05,18,PR_18
801.435,744.0,train,2019-10-07,18,PR_18
362.035,160.0,train,2019-10-08,18,PR_18
1425.38,1261.0,train,2019-10-09,18,PR_18
387.045,189.0,train,2019-10-10,18,PR_18
1432.87,930.0,train,2019-10-11,18,PR_18
1835.87,1977.0,train,2019-10-14,18,PR_18
101.615,37.0,train,2019-10-15,18,PR_18
1831.275,2143.0,train,2019-10-16,18,PR_18
1793.685,1899.0,train,2019-10-18,18,PR_18
742.805,712.0,train,2019-10-19,18,PR_18
827.055,557.0,train,2019-10-21,18,PR_18
303.985,145.0,train,2019-10-22,18,PR_18
434.3,97.0,train,2019-10-23,18,PR_18
1285.475,1605.0,train,2019-10-24,18,PR_18
1985.025,2605.0,train,2019-10-25,18,PR_18
2298.975,2892.0,train,2019-10-26,18,PR_18
2276.625,2724.0,train,2019-10-28,18,PR_18
428.55,475.0,train,2019-10-29,18,PR_18
611.61,216.0,train,2019-10-30,18,PR_18
791.395,339.0,train,2019-10-31,18,PR_18
431.775,29.0,train,2019-11-02,18,PR_18
354.235,29.0,train,2019-11-04,18,PR_18
571.935,655.0,train,2019-11-05,18,PR_18
1141.42,1121.0,train,2019-11-06,18,PR_18
1060.71,995.0,train,2019-11-07,18,PR_18
1728.805,1465.0,train,2019-11-08,18,PR_18
1312.795,1245.0,train,2019-11-09,18,PR_18
1420.835,1789.0,train,2019-11-13,18,PR_18
2839.5,3512.0,train,2019-11-14,18,PR_18
2260.34,2490.0,train,2019-11-15,18,PR_18
1823.29,2157.0,train,2019-11-16,18,PR_18
1541.55,2027.0,train,2019-11-18,18,PR_18
348.2,19.0,train,2019-11-19,18,PR_18
1272.495,1264.0,train,2019-11-20,18,PR_18
1196.91,1179.0,train,2019-11-21,18,PR_18
1692.285,1660.0,train,2019-11-22,18,PR_18
745.375,9.0,train,2019-11-28,18,PR_18
1008.775,707.0,train,2019-11-29,18,PR_18
136.75,56.0,train,2019-12-03,18,PR_18
592.335,82.0,train,2019-12-04,18,PR_18
810.735,798.0,train,2019-12-05,18,PR_18
1872.65,2104.0,train,2019-12-07,18,PR_18
1209.73,1366.0,train,2019-12-12,18,PR_18
1066.39,1104.0,train,2019-12-13,18,PR_18
1192.755,1200.0,train,2019-12-14,18,PR_18
1362.205,1093.0,train,2019-12-16,18,PR_18
277.055,331.0,train,2019-12-17,18,PR_18
349.495,308.0,train,2019-12-18,18,PR_18
340.125,22.0,train,2019-12-19,18,PR_18
490.345,13.0,train,2019-12-20,18,PR_18
1428.575,1676.0,train,2019-12-27,18,PR_18
461.475,223.0,train,2019-12-30,18,PR_18
996.02,1224.0,train,2019-12-31,18,PR_18
1166.51,1542.0,train,2020-01-02,18,PR_18
951.385,1161.0,train,2020-01-03,18,PR_18
296.72,161.0,train,2020-01-07,18,PR_18
347.135,357.0,train,2020-01-08,18,PR_18
235.835,34.0,train,2020-01-09,18,PR_18
1551.185,1490.0,train,2020-01-10,18,PR_18
289.365,300.0,train,2020-01-11,18,PR_18
168.92,45.0,train,2020-01-15,18,PR_18
275.885,18.0,train,2020-01-16,18,PR_18
531.105,39.0,train,2020-01-17,18,PR_18
101.435,3.0,train,2020-01-18,18,PR_18
323.39,271.0,train,2020-01-20,18,PR_18
740.145,814.0,train,2020-01-21,18,PR_18
1630.665,2346.0,train,2020-01-23,18,PR_18
406.165,82.0,train,2020-01-24,18,PR_18
317.94,24.0,train,2020-01-28,18,PR_18
1560.44,2324.0,train,2020-01-29,18,PR_18
1280.795,1502.0,train,2020-01-30,18,PR_18
287.52,93.0,train,2020-01-31,18,PR_18
662.59,531.0,train,2020-02-04,18,PR_18
2075.105,2413.0,train,2020-02-05,18,PR_18
1504.04,1498.0,train,2020-02-06,18,PR_18
798.105,1148.0,train,2020-02-07,18,PR_18
441.5,316.0,train,2020-02-08,18,PR_18
2229.01,2543.0,train,2020-02-10,18,PR_18
424.41,450.0,train,2020-02-11,18,PR_18
2024.98,830.0,test,2020-02-12,18,PR_18
1145.865,1227.0,test,2020-02-13,18,PR_18
1495.965,513.0,test,2020-02-19,18,PR_18
750.0,1048.0,test,2020-02-25,18,PR_18
807.6,1037.0,test,2020-02-26,18,PR_18
1653.69,601.0,test,2020-02-27,18,PR_18
1587.85,129.0,test,2020-03-02,18,PR_18
676.19,27.0,test,2020-03-03,18,PR_18
1110.28,19.0,test,2020-03-04,18,PR_18
718.405,97.0,test,2020-03-10,18,PR_18
1290.495,1208.0,test,2020-03-13,18,PR_18
319.565,39.0,test,2020-03-14,18,PR_18
295.8,290.0,test,2020-03-17,18,PR_18
617.165,242.0,test,2020-03-18,18,PR_18
1700.175,1050.0,test,2020-03-20,18,PR_18
406.22,510.0,test,2020-03-21,18,PR_18
1761.925,1432.0,train,2019-06-05,19,PR_19
3680.04,4221.0,train,2019-06-11,19,PR_19
3529.135,4362.0,train,2019-06-12,19,PR_19
1576.32,1339.0,train,2019-06-13,19,PR_19
2854.48,2603.0,train,2019-06-14,19,PR_19
1166.545,1058.0,train,2019-06-15,19,PR_19
960.08,760.0,train,2019-06-17,19,PR_19
2051.465,1881.0,train,2019-06-18,19,PR_19
2232.8,2280.0,train,2019-06-19,19,PR_19
1668.705,1484.0,train,2019-06-20,19,PR_19
2182.43,1914.0,train,2019-06-21,19,PR_19
1844.67,2030.0,train,2019-06-22,19,PR_19
848.985,153.0,train,2019-06-25,19,PR_19
565.045,307.0,train,2019-07-01,19,PR_19
1914.95,1817.0,train,2019-07-03,19,PR_19
1720.815,1786.0,train,2019-07-10,19,PR_19
1814.09,1902.0,train,2019-07-11,19,PR_19
2681.59,2892.0,train,2019-07-12,19,PR_19
1056.555,1030.0,train,2019-07-15,19,PR_19
1414.775,1379.0,train,2019-07-16,19,PR_19
1754.075,1545.0,train,2019-07-18,19,PR_19
2663.385,2889.0,train,2019-07-19,19,PR_19
3229.27,3575.0,train,2019-07-20,19,PR_19
3112.185,3868.0,train,2019-07-22,19,PR_19
1319.585,1264.0,train,2019-07-23,19,PR_19
1933.93,1904.0,train,2019-07-24,19,PR_19
2965.445,3798.0,train,2019-07-25,19,PR_19
1810.52,1615.0,train,2019-07-26,19,PR_19
661.325,24.0,train,2019-07-29,19,PR_19
1867.64,2088.0,train,2019-07-30,19,PR_19
1221.835,854.0,train,2019-07-31,19,PR_19
2024.595,2083.0,train,2019-08-01,19,PR_19
1557.825,786.0,train,2019-08-03,19,PR_19
2205.275,2598.0,train,2019-08-07,19,PR_19
852.84,560.0,train,2019-08-13,19,PR_19
2299.955,2443.0,train,2019-08-16,19,PR_19
1205.58,1461.0,train,2019-08-17,19,PR_19
1479.99,1810.0,train,2019-08-19,19,PR_19
2133.585,2574.0,train,2019-08-20,19,PR_19
2432.48,2824.0,train,2019-08-21,19,PR_19
1958.145,1676.0,train,2019-08-22,19,PR_19
2367.64,2453.0,train,2019-08-23,19,PR_19
649.525,276.0,train,2019-09-10,19,PR_19
2141.815,2526.0,train,2019-09-12,19,PR_19
600.85,462.0,train,2019-09-14,19,PR_19
2309.065,2416.0,train,2019-09-18,19,PR_19
3231.785,3327.0,train,2019-09-20,19,PR_19
1279.08,1313.0,train,2019-09-21,19,PR_19
2111.635,2043.0,train,2019-09-23,19,PR_19
1675.535,1818.0,train,2019-09-24,19,PR_19
2353.56,2377.0,train,2019-09-25,19,PR_19
2279.87,2287.0,train,2019-09-26,19,PR_19
3107.34,3202.0,train,2019-09-27,19,PR_19
1007.505,906.0,train,2019-09-28,19,PR_19
892.805,581.0,train,2019-09-30,19,PR_19
1094.47,864.0,train,2019-10-01,19,PR_19
2419.595,2438.0,train,2019-10-02,19,PR_19
2260.915,2471.0,train,2019-10-03,19,PR_19
3086.905,3251.0,train,2019-10-04,19,PR_19
2140.965,2362.0,train,2019-10-08,19,PR_19
2413.245,2655.0,train,2019-10-09,19,PR_19
1440.11,883.0,train,2019-10-10,19,PR_19
2968.035,3406.0,train,2019-10-14,19,PR_19
1404.94,1382.0,train,2019-10-15,19,PR_19
1993.485,1928.0,train,2019-10-16,19,PR_19
2961.73,2790.0,train,2019-10-18,19,PR_19
1741.355,1980.0,train,2019-10-19,19,PR_19
1720.715,1702.0,train,2019-10-21,19,PR_19
1166.64,1027.0,train,2019-10-22,19,PR_19
1843.11,1718.0,train,2019-10-23,19,PR_19
1805.015,1935.0,train,2019-10-24,19,PR_19
2058.8,1779.0,train,2019-10-25,19,PR_19
1366.905,1295.0,train,2019-10-26,19,PR_19
1301.175,983.0,train,2019-10-28,19,PR_19
947.41,557.0,train,2019-10-29,19,PR_19
2181.335,2288.0,train,2019-10-30,19,PR_19
2061.985,2212.0,train,2019-10-31,19,PR_19
409.33,63.0,train,2019-11-05,19,PR_19
1996.755,1988.0,train,2019-11-06,19,PR_19
1745.69,1573.0,train,2019-11-07,19,PR_19
2340.58,2109.0,train,2019-11-08,19,PR_19
1629.29,1941.0,train,2019-11-09,19,PR_19
2057.135,1985.0,train,2019-11-13,19,PR_19
1987.47,1905.0,train,2019-11-14,19,PR_19
2380.5,2550.0,train,2019-11-15,19,PR_19
