fecha,y_pred,y_real,type,producto,modelo,stockmin,stockmean,stockmax,udsventa,udsstock,precio
2020-01-28,1454.8,1744.0,PR_,72,PR_72,1328.0,1744.0,2160.0,541.0,2160,3.45
2020-01-29,1533.405,1809.0,PR_,72,PR_72,1378.0,1809.0,2240.0,565.0,2240,3.45
2020-01-30,1176.16,1066.0,PR_,72,PR_72,812.0,1066.0,1320.0,738.0,1320,3.45
2020-01-31,925.935,840.0,PR_,72,PR_72,640.0,840.0,1040.0,688.0,1040,3.45
2020-02-01,606.49,581.0,PR_,72,PR_72,443.0,581.5,720.0,639.0,720,3.45
2020-02-03,793.16,723.0,PR_,72,PR_72,551.0,723.5,896.0,541.0,896,3.45
2020-02-04,907.32,904.0,PR_,72,PR_72,689.0,904.5,1120.0,492.0,1120,3.45
2020-02-05,1189.62,1324.0,PR_,72,PR_72,1009.0,1324.5,1640.0,615.0,1640,3.45
2020-02-06,1320.73,1421.0,PR_,72,PR_72,1082.0,1421.0,1760.0,664.0,1760,3.45
2020-02-07,1131.485,1163.0,PR_,72,PR_72,886.0,1163.0,1440.0,664.0,1440,3.45
2020-02-08,655.33,646.0,PR_,72,PR_72,492.0,646.0,800.0,590.0,800,3.45
2020-02-10,1413.06,1647.0,PR_,72,PR_72,1255.0,1647.5,2040.0,541.0,2040,3.45
2020-02-11,1050.525,936.0,PR_,72,PR_72,713.0,936.5,1160.0,590.0,1160,3.45
2020-02-12,515.87,161.0,PR_,72,PR_72,123.0,161.5,200.0,639.0,200,3.45
2020-02-13,1104.09,1227.0,PR_,72,PR_72,935.0,1227.5,1520.0,738.0,1520,3.45
2020-02-14,984.77,969.0,PR_,72,PR_72,738.0,969.0,1200.0,565.0,1200,3.45
2020-02-17,576.65,420.0,PR_,72,PR_72,320.0,420.0,520.0,571.0,520,3.45
2020-02-18,820.675,819.0,PR_,72,PR_72,624.0,819.0,1014.0,547.0,1014,3.45
2020-02-19,938.79,1130.0,PR_,72,PR_72,861.0,1130.5,1400.0,694.0,1400,3.45
2020-02-24,1166.36,1066.0,PR_,72,PR_72,812.0,1066.0,1320.0,541.0,1320,3.45
2020-02-25,1042.63,1195.0,PR_,72,PR_72,910.0,1195.0,1480.0,615.0,1480,3.45
2020-02-26,858.295,969.0,PR_,72,PR_72,738.0,969.0,1200.0,639.0,1200,3.45
2020-02-27,1057.04,1163.0,PR_,72,PR_72,886.0,1163.0,1440.0,762.0,1440,3.45
2020-02-28,969.265,1130.0,PR_,72,PR_72,861.0,1130.5,1400.0,738.0,1400,3.45
2020-02-29,673.405,581.0,PR_,72,PR_72,443.0,581.5,720.0,590.0,720,3.45
2020-03-02,754.325,807.0,PR_,72,PR_72,615.0,807.5,1000.0,516.0,1000,3.45
2020-03-03,961.585,1001.0,PR_,72,PR_72,763.0,1001.5,1240.0,590.0,1240,3.45
2020-03-04,1095.615,1227.0,PR_,72,PR_72,935.0,1227.5,1520.0,590.0,1520,3.45
2020-03-10,971.745,1033.0,PR_,72,PR_72,787.0,1033.5,1280.0,590.0,1280,3.45
2020-03-13,667.775,420.0,PR_,72,PR_72,320.0,420.0,520.0,688.0,520,3.45
2020-03-14,506.21,517.0,PR_,72,PR_72,394.0,517.0,640.0,1328.0,640,3.45
2020-03-17,827.215,355.0,PR_,72,PR_72,271.0,355.5,440.0,1623.0,440,3.45
2020-03-19,901.22,161.0,PR_,72,PR_72,123.0,161.5,200.0,1918.0,200,3.45
2020-03-20,428.76,1356.0,PR_,72,PR_72,1033.0,1356.5,1680.0,1525.0,1680,3.45
2019-06-05,130.24,3.0,PR_,73,PR_73,2.0,3.0,4.0,1001.0,4,5.05
2019-06-11,441.935,323.0,PR_,73,PR_73,246.0,323.0,400.0,606.0,400,5.05
2019-06-12,261.28,302.0,PR_,73,PR_73,230.0,302.0,374.0,720.0,374,5.05
2019-06-13,336.355,311.0,PR_,73,PR_73,237.0,311.5,386.0,496.0,386,5.05
2019-06-14,467.1,486.0,PR_,73,PR_73,370.0,486.0,602.0,653.0,602,5.05
2019-06-15,222.5,148.0,PR_,73,PR_73,113.0,148.5,184.0,0.0,184,5.05
2019-06-17,1793.395,1914.0,PR_,73,PR_73,1458.0,1914.0,2370.0,1579.0,2370,5.05
2019-06-18,686.775,631.0,PR_,73,PR_73,481.0,631.5,782.0,894.0,782,5.05
2019-06-19,527.745,471.0,PR_,73,PR_73,359.0,471.5,584.0,808.0,584,5.05
2019-06-20,548.43,594.0,PR_,73,PR_73,453.0,594.5,736.0,463.0,736,5.05
2019-06-21,885.645,1004.0,PR_,73,PR_73,765.0,1004.5,1244.0,522.0,1244,5.05
2019-06-22,704.46,709.0,PR_,73,PR_73,540.0,709.0,878.0,4.0,878,5.05
2019-06-25,589.175,559.0,PR_,73,PR_73,426.0,559.0,692.0,391.0,692,5.05
2019-07-01,1867.19,2157.0,PR_,73,PR_73,1643.0,2157.5,2672.0,1179.0,2672,5.05
2019-07-03,807.065,1009.0,PR_,73,PR_73,769.0,1009.5,1250.0,590.0,1250,5.05
2019-07-10,949.11,1004.0,PR_,73,PR_73,765.0,1004.5,1244.0,746.0,1244,5.05
2019-07-11,555.685,513.0,PR_,73,PR_73,391.0,513.5,636.0,523.0,636,5.05
2019-07-12,710.315,659.0,PR_,73,PR_73,502.0,659.0,816.0,675.0,816,5.05
2019-07-15,1140.57,835.0,PR_,73,PR_73,636.0,835.0,1034.0,693.0,1034,5.05
2019-07-16,620.335,604.0,PR_,73,PR_73,460.0,604.0,748.0,418.0,748,5.05
2019-07-18,780.42,880.0,PR_,73,PR_73,670.0,880.0,1090.0,521.0,1090,5.05
2019-07-19,886.08,970.0,PR_,73,PR_73,739.0,970.5,1202.0,623.0,1202,5.05
2019-07-20,1152.04,1277.0,PR_,73,PR_73,973.0,1277.5,1582.0,0.0,1582,5.05
2019-07-22,1207.145,1277.0,PR_,73,PR_73,973.0,1277.5,1582.0,1573.0,1582,5.05
2019-07-23,421.88,263.0,PR_,73,PR_73,200.0,263.0,326.0,729.0,326,5.05
2019-07-24,552.155,491.0,PR_,73,PR_73,374.0,491.0,608.0,819.0,608,5.05
2019-07-25,884.99,1035.0,PR_,73,PR_73,788.0,1035.0,1282.0,345.0,1282,5.05
2019-07-26,1127.88,1285.0,PR_,73,PR_73,979.0,1285.5,1592.0,607.0,1592,5.05
2019-07-29,422.1,336.0,PR_,73,PR_73,256.0,336.0,416.0,681.0,416,5.05
2019-07-30,328.83,260.0,PR_,73,PR_73,198.0,260.0,322.0,86.0,322,5.05
2019-07-31,517.715,562.0,PR_,73,PR_73,428.0,562.0,696.0,0.0,696,5.05
2019-08-01,793.96,735.0,PR_,73,PR_73,560.0,735.0,910.0,0.0,910,5.05
2019-08-03,663.47,483.0,PR_,73,PR_73,368.0,483.0,598.0,0.0,598,5.05
2019-08-07,559.98,549.0,PR_,73,PR_73,418.0,549.0,680.0,671.0,680,5.05
2019-08-13,280.315,150.0,PR_,73,PR_73,114.0,150.0,186.0,495.0,186,5.05
2019-08-16,601.645,491.0,PR_,73,PR_73,374.0,491.0,608.0,552.0,608,5.05
2019-08-17,574.37,639.0,PR_,73,PR_73,487.0,639.5,792.0,0.0,792,5.05
2019-08-19,657.845,639.0,PR_,73,PR_73,487.0,639.5,792.0,594.0,792,5.05
2019-08-20,692.305,775.0,PR_,73,PR_73,590.0,775.0,960.0,554.0,960,5.05
2019-08-21,814.97,843.0,PR_,73,PR_73,642.0,843.0,1044.0,477.0,1044,5.05
2019-08-22,853.7,873.0,PR_,73,PR_73,665.0,873.5,1082.0,400.0,1082,5.05
2019-08-23,749.67,728.0,PR_,73,PR_73,555.0,728.5,902.0,541.0,902,5.05
2019-09-10,547.52,521.0,PR_,73,PR_73,397.0,521.5,646.0,345.0,646,5.05
2019-09-12,715.275,709.0,PR_,73,PR_73,540.0,709.0,878.0,329.0,878,5.05
2019-09-18,898.98,951.0,PR_,73,PR_73,724.0,951.0,1178.0,633.0,1178,5.05
2019-09-21,556.475,542.0,PR_,73,PR_73,413.0,542.5,672.0,0.0,672,5.05
2019-09-23,558.345,542.0,PR_,73,PR_73,413.0,542.5,672.0,564.0,672,5.05
2019-09-24,577.13,596.0,PR_,73,PR_73,454.0,596.0,738.0,317.0,738,5.05
2019-09-25,889.335,919.0,PR_,73,PR_73,700.0,919.0,1138.0,537.0,1138,5.05
2019-09-26,782.67,814.0,PR_,73,PR_73,620.0,814.0,1008.0,380.0,1008,5.05
2019-09-27,804.68,785.0,PR_,73,PR_73,598.0,785.0,972.0,567.0,972,5.05
2019-09-30,650.085,685.0,PR_,73,PR_73,522.0,685.0,848.0,648.0,848,5.05
2019-10-01,480.025,525.0,PR_,73,PR_73,400.0,525.0,650.0,444.0,650,5.05
2019-10-02,780.06,735.0,PR_,73,PR_73,560.0,735.0,910.0,562.0,910,5.05
2019-10-03,572.76,526.0,PR_,73,PR_73,401.0,526.5,652.0,458.0,652,5.05
2019-10-04,633.935,578.0,PR_,73,PR_73,440.0,578.0,716.0,728.0,716,5.05
2019-10-05,409.83,355.0,PR_,73,PR_73,271.0,355.5,440.0,0.0,440,5.05
2019-10-07,429.2,355.0,PR_,73,PR_73,271.0,355.5,440.0,644.0,440,5.05
2019-10-08,514.16,557.0,PR_,73,PR_73,424.0,557.0,690.0,317.0,690,5.05
2019-10-09,910.27,896.0,PR_,73,PR_73,683.0,896.5,1110.0,500.0,1110,5.05
2019-10-10,740.71,707.0,PR_,73,PR_73,539.0,707.5,876.0,354.0,876,5.05
2019-10-11,854.32,930.0,PR_,73,PR_73,708.0,930.0,1152.0,383.0,1152,5.05
2019-10-14,856.5,904.0,PR_,73,PR_73,689.0,904.5,1120.0,624.0,1120,5.05
2019-10-15,730.65,786.0,PR_,73,PR_73,599.0,786.5,974.0,311.0,974,5.05
2019-10-16,1262.23,1468.0,PR_,73,PR_73,1118.0,1468.0,1818.0,637.0,1818,5.05
2019-10-17,971.055,1108.0,PR_,73,PR_73,844.0,1108.0,1372.0,749.0,1372,5.05
2019-10-18,952.885,1006.0,PR_,73,PR_73,766.0,1006.0,1246.0,134.0,1246,5.05
2019-10-19,784.665,815.0,PR_,73,PR_73,621.0,815.5,1010.0,0.0,1010,5.05
2019-10-21,813.115,815.0,PR_,73,PR_73,621.0,815.5,1010.0,467.0,1010,5.05
2019-10-22,384.895,205.0,PR_,73,PR_73,156.0,205.0,254.0,377.0,254,5.05
2019-10-23,592.96,544.0,PR_,73,PR_73,415.0,544.5,674.0,678.0,674,5.05
2019-10-24,706.22,683.0,PR_,73,PR_73,520.0,683.0,846.0,366.0,846,5.05
2019-10-25,812.73,814.0,PR_,73,PR_73,620.0,814.0,1008.0,492.0,1008,5.05
2019-10-26,768.4,807.0,PR_,73,PR_73,615.0,807.5,1000.0,72.0,1000,5.05
2019-10-28,859.22,807.0,PR_,73,PR_73,615.0,807.5,1000.0,567.0,1000,5.05
2019-10-29,641.645,599.0,PR_,73,PR_73,456.0,599.0,742.0,448.0,742,5.05
2019-10-30,997.535,1048.0,PR_,73,PR_73,798.0,1048.0,1298.0,563.0,1298,5.05
2019-10-31,867.175,841.0,PR_,73,PR_73,641.0,841.5,1042.0,185.0,1042,5.05
2019-11-02,744.75,764.0,PR_,73,PR_73,582.0,764.0,946.0,0.0,946,5.05
2019-11-04,791.155,764.0,PR_,73,PR_73,582.0,764.0,946.0,649.0,946,5.05
2019-11-05,658.55,699.0,PR_,73,PR_73,533.0,699.5,866.0,355.0,866,5.05
2019-11-06,861.875,872.0,PR_,73,PR_73,664.0,872.0,1080.0,446.0,1080,5.05
2019-11-07,886.62,880.0,PR_,73,PR_73,670.0,880.0,1090.0,424.0,1090,5.05
2019-11-08,983.31,943.0,PR_,73,PR_73,718.0,943.0,1168.0,579.0,1168,5.05
2019-11-09,702.495,660.0,PR_,73,PR_73,503.0,660.5,818.0,20.0,818,5.05
2019-11-13,888.345,935.0,PR_,73,PR_73,712.0,935.0,1158.0,690.0,1158,5.05
2019-11-14,779.54,793.0,PR_,73,PR_73,604.0,793.0,982.0,372.0,982,5.05
2019-11-15,823.595,820.0,PR_,73,PR_73,625.0,820.5,1016.0,535.0,1016,5.05
2019-11-16,733.485,762.0,PR_,73,PR_73,581.0,762.5,944.0,0.0,944,5.05
2019-11-18,767.49,762.0,PR_,73,PR_73,581.0,762.5,944.0,547.0,944,5.05
2019-11-19,707.255,735.0,PR_,73,PR_73,560.0,735.0,910.0,306.0,910,5.05
2019-11-20,1090.28,1098.0,PR_,73,PR_73,836.0,1098.0,1360.0,431.0,1360,5.05
2019-11-21,981.16,1009.0,PR_,73,PR_73,769.0,1009.5,1250.0,547.0,1250,5.05
2019-11-22,757.6,657.0,PR_,73,PR_73,501.0,657.5,814.0,458.0,814,5.05
2019-11-23,616.08,602.0,PR_,73,PR_73,459.0,602.5,746.0,0.0,746,5.05
2019-11-25,635.26,602.0,PR_,73,PR_73,459.0,602.5,746.0,482.0,746,5.05
2019-11-26,764.52,833.0,PR_,73,PR_73,635.0,833.5,1032.0,340.0,1032,5.05
2019-11-27,1012.63,1022.0,PR_,73,PR_73,779.0,1022.5,1266.0,444.0,1266,5.05
2019-11-28,924.76,904.0,PR_,73,PR_73,689.0,904.5,1120.0,301.0,1120,5.05
2019-11-29,987.84,1053.0,PR_,73,PR_73,802.0,1053.0,1304.0,579.0,1304,5.05
2019-11-30,638.085,607.0,PR_,73,PR_73,462.0,607.0,752.0,0.0,752,5.05
2019-12-02,630.225,607.0,PR_,73,PR_73,462.0,607.0,752.0,557.0,752,5.05
2019-12-03,606.355,497.0,PR_,73,PR_73,379.0,497.5,616.0,407.0,616,5.05
2019-12-04,798.95,725.0,PR_,73,PR_73,552.0,725.0,898.0,547.0,898,5.05
2019-12-05,654.195,581.0,PR_,73,PR_73,443.0,581.5,720.0,562.0,720,5.05
2019-12-07,320.225,240.0,PR_,73,PR_73,183.0,240.5,298.0,0.0,298,5.05
2019-12-12,719.645,709.0,PR_,73,PR_73,540.0,709.0,878.0,309.0,878,5.05
2019-12-13,859.435,909.0,PR_,73,PR_73,692.0,909.0,1126.0,503.0,1126,5.05
2019-12-14,678.205,699.0,PR_,73,PR_73,533.0,699.5,866.0,0.0,866,5.05
2019-12-16,693.935,699.0,PR_,73,PR_73,533.0,699.5,866.0,467.0,866,5.05
2019-12-17,542.41,496.0,PR_,73,PR_73,378.0,496.0,614.0,259.0,614,5.05
2019-12-18,855.215,912.0,PR_,73,PR_73,695.0,912.5,1130.0,480.0,1130,5.05
2019-12-19,669.87,643.0,PR_,73,PR_73,490.0,643.0,796.0,313.0,796,5.05
2019-12-20,880.17,891.0,PR_,73,PR_73,679.0,891.5,1104.0,431.0,1104,5.05
2019-12-21,666.78,657.0,PR_,73,PR_73,501.0,657.5,814.0,1.0,814,5.05
2019-12-26,624.98,623.0,PR_,73,PR_73,475.0,623.5,772.0,264.0,772,5.05
2019-12-27,785.205,752.0,PR_,73,PR_73,573.0,752.5,932.0,568.0,932,5.05
2019-12-28,379.76,232.0,PR_,73,PR_73,177.0,232.5,288.0,0.0,288,5.05
2019-12-30,307.885,232.0,PR_,73,PR_73,177.0,232.5,288.0,421.0,288,5.05
2019-12-31,378.34,391.0,PR_,73,PR_73,298.0,391.0,484.0,241.0,484,5.05
2020-01-02,639.765,668.0,PR_,73,PR_73,509.0,668.5,828.0,386.0,828,5.05
2020-01-03,546.45,424.0,PR_,73,PR_73,323.0,424.5,526.0,617.0,526,5.05
2020-01-04,219.315,76.0,PR_,73,PR_73,58.0,76.0,94.0,31.0,94,5.05
2020-01-07,184.515,76.0,PR_,73,PR_73,58.0,76.0,94.0,335.0,94,5.05
2020-01-08,509.965,420.0,PR_,73,PR_73,320.0,420.0,520.0,471.0,520,5.05
2020-01-09,510.865,512.0,PR_,73,PR_73,390.0,512.0,634.0,520.0,634,5.05
2020-01-10,320.735,278.0,PR_,73,PR_73,212.0,278.0,344.0,595.0,344,5.05
2020-01-11,151.205,132.0,PR_,73,PR_73,101.0,132.5,164.0,20.0,164,5.05
2020-01-15,325.86,190.0,PR_,73,PR_73,145.0,190.5,236.0,563.0,236,5.05
2020-01-16,565.475,651.0,PR_,73,PR_73,496.0,651.0,806.0,298.0,806,5.05
2020-01-17,656.85,715.0,PR_,73,PR_73,545.0,715.5,886.0,573.0,886,5.05
2020-01-18,515.735,576.0,PR_,73,PR_73,439.0,576.5,714.0,0.0,714,5.05
2020-01-20,549.615,576.0,PR_,73,PR_73,439.0,576.5,714.0,542.0,714,5.05
2020-01-21,365.585,260.0,PR_,73,PR_73,198.0,260.0,322.0,214.0,322,5.05
2020-01-23,798.25,849.0,PR_,73,PR_73,647.0,849.5,1052.0,355.0,1052,5.05
2020-01-24,984.41,1109.0,PR_,73,PR_73,845.0,1109.5,1374.0,515.0,1374,5.05
2020-01-28,808.395,925.0,PR_,73,PR_73,705.0,925.5,1146.0,360.0,1146,5.05
2020-01-29,1021.31,1161.0,PR_,73,PR_73,884.0,1161.0,1438.0,455.0,1438,5.05
2020-01-30,708.445,563.0,PR_,73,PR_73,429.0,563.5,698.0,260.0,698,5.05
2020-01-31,868.01,964.0,PR_,73,PR_73,734.0,964.0,1194.0,615.0,1194,5.05
2020-02-01,585.53,499.0,PR_,73,PR_73,380.0,499.0,618.0,0.0,618,5.05
2020-02-03,526.455,499.0,PR_,73,PR_73,380.0,499.0,618.0,606.0,618,5.05
2020-02-04,596.865,604.0,PR_,73,PR_73,460.0,604.0,748.0,371.0,748,5.05
2020-02-05,748.64,699.0,PR_,73,PR_73,533.0,699.5,866.0,583.0,866,5.05
2020-02-06,517.905,454.0,PR_,73,PR_73,346.0,454.0,562.0,371.0,562,5.05
2020-02-07,613.595,518.0,PR_,73,PR_73,395.0,518.5,642.0,581.0,642,5.05
2020-02-08,438.345,439.0,PR_,73,PR_73,335.0,439.5,544.0,9.0,544,5.05
2020-02-10,553.56,609.0,PR_,73,PR_73,464.0,609.0,754.0,546.0,754,5.05
2020-02-11,498.335,442.0,PR_,73,PR_73,337.0,442.5,548.0,289.0,548,5.05
2020-02-12,917.815,1082.0,PR_,73,PR_73,824.0,1082.0,1340.0,539.0,1340,5.05
2020-02-13,770.765,864.0,PR_,73,PR_73,658.0,864.0,1070.0,402.0,1070,5.05
2020-02-14,933.27,951.0,PR_,73,PR_73,724.0,951.0,1178.0,478.0,1178,5.05
2020-02-17,712.185,722.0,PR_,73,PR_73,550.0,722.0,894.0,484.0,894,5.05
2020-02-18,650.58,949.0,PR_,73,PR_73,723.0,949.5,1176.0,414.0,1176,5.05
2020-02-19,926.58,405.0,PR_,73,PR_73,309.0,405.5,502.0,434.0,502,5.05
2020-02-24,687.06,683.0,PR_,73,PR_73,520.0,683.0,846.0,595.0,846,5.05
2020-02-25,534.87,160.0,PR_,73,PR_73,122.0,160.0,198.0,388.0,198,5.05
2020-02-26,558.78,760.0,PR_,73,PR_73,579.0,760.5,942.0,426.0,942,5.05
2020-02-27,668.49,200.0,PR_,73,PR_73,153.0,200.5,248.0,375.0,248,5.05
2020-02-28,632.47,686.0,PR_,73,PR_73,523.0,686.5,850.0,559.0,850,5.05
2020-02-29,462.39,268.0,PR_,73,PR_73,204.0,268.0,332.0,0.0,332,5.05
2020-03-02,515.44,268.0,PR_,73,PR_73,204.0,268.0,332.0,562.0,332,5.05
2020-03-03,403.36,571.0,PR_,73,PR_73,435.0,571.5,708.0,354.0,708,5.05
2020-03-04,778.64,1125.0,PR_,73,PR_73,857.0,1125.5,1394.0,448.0,1394,5.05
2020-03-10,668.05,568.0,PR_,73,PR_73,433.0,568.5,704.0,319.0,704,5.05
2020-03-13,636.29,3.0,PR_,73,PR_73,2.0,3.0,4.0,1044.0,4,5.05
2020-03-14,261.705,40.0,PR_,73,PR_73,31.0,40.5,50.0,46.0,50,5.05
2020-03-16,635.575,688.0,PR_,73,PR_73,524.0,688.0,852.0,710.0,852,5.05
2020-03-19,639.845,74.0,PR_,73,PR_73,57.0,74.5,92.0,715.0,92,5.05
2020-03-20,226.71,352.0,PR_,73,PR_73,268.0,352.0,436.0,583.0,436,5.05
2020-03-21,234.495,552.0,PR_,73,PR_73,421.0,552.5,684.0,0.0,684,5.05
2019-06-05,1576.495,1841.0,PR_,74,PR_74,1402.0,1841.0,2280.0,313.0,2280,1.62
2019-06-11,2759.685,2253.0,PR_,74,PR_74,1716.0,2253.0,2790.0,177.0,2790,1.62
2019-06-12,2233.475,2051.0,PR_,74,PR_74,1562.0,2051.0,2540.0,400.0,2540,1.62
2019-06-13,1644.905,1534.0,PR_,74,PR_74,1169.0,1534.5,1900.0,369.0,1900,1.62
2019-06-14,1643.16,1689.0,PR_,74,PR_74,1287.0,1689.5,2092.0,591.0,2092,1.62
2019-06-15,1595.25,1707.0,PR_,74,PR_74,1300.0,1707.0,2114.0,0.0,2114,1.62
2019-06-17,1636.905,1707.0,PR_,74,PR_74,1300.0,1707.0,2114.0,457.0,2114,1.62
2019-06-18,1247.02,949.0,PR_,74,PR_74,723.0,949.5,1176.0,467.0,1176,1.62
2019-06-19,1386.91,1479.0,PR_,74,PR_74,1127.0,1479.5,1832.0,389.0,1832,1.62
2019-06-20,1239.96,985.0,PR_,74,PR_74,750.0,985.0,1220.0,362.0,1220,1.62
2019-06-21,1448.605,1600.0,PR_,74,PR_74,1219.0,1600.5,1982.0,435.0,1982,1.62
2019-06-22,1401.38,1045.0,PR_,74,PR_74,796.0,1045.0,1294.0,0.0,1294,1.62
2019-06-25,2225.225,1796.0,PR_,74,PR_74,1368.0,1796.0,2224.0,407.0,2224,1.62
2019-07-01,2759.215,2758.0,PR_,74,PR_74,2101.0,2758.5,3416.0,221.0,3416,1.62
2019-07-03,2859.735,3164.0,PR_,74,PR_74,2410.0,3164.0,3918.0,22.0,3918,1.62
2019-07-10,2395.455,2141.0,PR_,74,PR_74,1631.0,2141.5,2652.0,309.0,2652,1.62
2019-07-11,1869.46,1734.0,PR_,74,PR_74,1321.0,1734.5,2148.0,234.0,2148,1.62
2019-07-12,1529.0,1416.0,PR_,74,PR_74,1079.0,1416.5,1754.0,464.0,1754,1.62
2019-07-15,1778.885,1765.0,PR_,74,PR_74,1344.0,1765.0,2186.0,317.0,2186,1.62
2019-07-16,2214.56,2448.0,PR_,74,PR_74,1865.0,2448.5,3032.0,302.0,3032,1.62
2019-07-18,2928.145,2971.0,PR_,74,PR_74,2263.0,2971.5,3680.0,287.0,3680,1.62
2019-07-19,3352.725,3634.0,PR_,74,PR_74,2768.0,3634.0,4500.0,429.0,4500,1.62
2019-07-20,2934.36,3088.0,PR_,74,PR_74,2352.0,3088.0,3824.0,0.0,3824,1.62
2019-07-22,2829.62,3088.0,PR_,74,PR_74,2352.0,3088.0,3824.0,178.0,3824,1.62
2019-07-23,2788.815,2853.0,PR_,74,PR_74,2173.0,2853.5,3534.0,324.0,3534,1.62
2019-07-24,3134.765,3509.0,PR_,74,PR_74,2673.0,3509.5,4346.0,236.0,4346,1.62
2019-07-25,2967.525,3181.0,PR_,74,PR_74,2423.0,3181.5,3940.0,265.0,3940,1.62
2019-07-26,2579.57,2484.0,PR_,74,PR_74,1892.0,2484.0,3076.0,369.0,3076,1.62
2019-07-29,2254.515,2416.0,PR_,74,PR_74,1840.0,2416.0,2992.0,580.0,2992,1.62
2019-07-30,1881.15,1582.0,PR_,74,PR_74,1205.0,1582.5,1960.0,0.0,1960,1.62
2019-07-31,2154.46,2474.0,PR_,74,PR_74,1884.0,2474.0,3064.0,0.0,3064,1.62
2019-08-01,1916.605,1883.0,PR_,74,PR_74,1434.0,1883.0,2332.0,0.0,2332,1.62
2019-08-03,1951.62,2138.0,PR_,74,PR_74,1629.0,2138.5,2648.0,0.0,2648,1.62
2019-08-05,471.485,13.0,PR_,74,PR_74,10.0,13.0,16.0,19.0,16,1.62
2019-08-07,2116.165,2054.0,PR_,74,PR_74,1565.0,2054.5,2544.0,223.0,2544,1.62
2019-08-09,847.85,76.0,PR_,74,PR_74,58.0,76.0,94.0,354.0,94,1.62
2019-08-13,1728.385,1584.0,PR_,74,PR_74,1207.0,1584.5,1962.0,284.0,1962,1.62
2019-08-16,1961.695,2043.0,PR_,74,PR_74,1556.0,2043.0,2530.0,407.0,2530,1.62
2019-08-17,1558.74,1489.0,PR_,74,PR_74,1134.0,1489.0,1844.0,14.0,1844,1.62
2019-08-19,1488.825,1460.0,PR_,74,PR_74,1112.0,1460.0,1808.0,490.0,1808,1.62
2019-08-20,1695.955,1918.0,PR_,74,PR_74,1461.0,1918.5,2376.0,302.0,2376,1.62
2019-08-21,1665.49,1537.0,PR_,74,PR_74,1171.0,1537.5,1904.0,287.0,1904,1.62
2019-08-22,2097.07,2235.0,PR_,74,PR_74,1702.0,2235.0,2768.0,325.0,2768,1.62
2019-08-23,1926.24,1786.0,PR_,74,PR_74,1360.0,1786.0,2212.0,383.0,2212,1.62
2019-09-10,1320.005,882.0,PR_,74,PR_74,672.0,882.0,1092.0,446.0,1092,1.62
2019-09-14,889.065,336.0,PR_,74,PR_74,256.0,336.0,416.0,0.0,416,1.62
2019-09-20,2344.79,2745.0,PR_,74,PR_74,2091.0,2745.5,3400.0,654.0,3400,1.62
2019-09-21,2506.515,2603.0,PR_,74,PR_74,1983.0,2603.5,3224.0,0.0,3224,1.62
2019-09-23,2491.72,2593.0,PR_,74,PR_74,1975.0,2593.5,3212.0,590.0,3212,1.62
2019-09-24,1922.345,1865.0,PR_,74,PR_74,1421.0,1865.5,2310.0,642.0,2310,1.62
2019-09-25,1254.155,1003.0,PR_,74,PR_74,764.0,1003.0,1242.0,319.0,1242,1.62
2019-09-26,1511.43,1602.0,PR_,74,PR_74,1220.0,1602.0,1984.0,328.0,1984,1.62
2019-09-27,2096.985,2283.0,PR_,74,PR_74,1739.0,2283.5,2828.0,900.0,2828,1.62
2019-09-28,1995.495,2191.0,PR_,74,PR_74,1669.0,2191.5,2714.0,0.0,2714,1.62
2019-09-30,2193.285,2162.0,PR_,74,PR_74,1647.0,2162.5,2678.0,734.0,2678,1.62
2019-10-01,2295.67,2306.0,PR_,74,PR_74,1756.0,2306.0,2856.0,521.0,2856,1.62
2019-10-02,1833.37,1616.0,PR_,74,PR_74,1231.0,1616.5,2002.0,323.0,2002,1.62
2019-10-03,2095.07,2262.0,PR_,74,PR_74,1723.0,2262.5,2802.0,639.0,2802,1.62
2019-10-04,2435.795,2479.0,PR_,74,PR_74,1888.0,2479.0,3070.0,829.0,3070,1.62
2019-10-05,1801.57,1379.0,PR_,74,PR_74,1050.0,1379.0,1708.0,0.0,1708,1.62
2019-10-07,1373.95,1379.0,PR_,74,PR_74,1050.0,1379.0,1708.0,674.0,1708,1.62
2019-10-08,1458.42,1521.0,PR_,74,PR_74,1159.0,1521.5,1884.0,387.0,1884,1.62
2019-10-09,1899.69,2067.0,PR_,74,PR_74,1574.0,2067.0,2560.0,174.0,2560,1.62
2019-10-10,2609.005,2929.0,PR_,74,PR_74,2231.0,2929.5,3628.0,665.0,3628,1.62
2019-10-11,2223.725,2067.0,PR_,74,PR_74,1574.0,2067.0,2560.0,553.0,2560,1.62
2019-10-14,1198.705,1321.0,PR_,74,PR_74,1006.0,1321.0,1636.0,726.0,1636,1.62
2019-10-15,793.745,370.0,PR_,74,PR_74,282.0,370.0,458.0,575.0,458,1.62
2019-10-16,1246.27,1390.0,PR_,74,PR_74,1059.0,1390.5,1722.0,902.0,1722,1.62
2019-10-18,1849.945,1038.0,PR_,74,PR_74,791.0,1038.5,1286.0,928.0,1286,1.62
2019-10-19,1292.375,1127.0,PR_,74,PR_74,859.0,1127.5,1396.0,0.0,1396,1.62
2019-10-21,1134.53,1127.0,PR_,74,PR_74,859.0,1127.5,1396.0,1089.0,1396,1.62
