id,iniciopromo,finpromo,semanainicio,semanafin,producto,preciotarifa,preciopromocion,cantidad,tipopromo,ahorro
510,2016-04-30,2016-05-03,18,19,36,3.741,4.5849,,PRECIO,-0.8439000000000001
508,2016-04-30,2016-05-03,18,19,26,3.7845,4.7523,,PRECIO,-0.9678
483,2016-05-01,2016-05-15,18,20,44,3.9585,3.5991,,PRECIO,0.35939999999999994
484,2016-05-01,2016-05-15,18,20,54,4.0455,3.6828,,PRECIO,0.3626999999999998
518,2016-05-02,2016-05-13,19,20,95,3.6975,3.9525,,ABONO FIN PROMO,-0.25500000000000034
513,2016-05-02,2016-05-07,19,19,95,3.6105,3.5805,,PRECIO,0.03000000000000025
514,2016-05-02,2016-05-07,19,19,94,3.6975,3.6735,,PRECIO,0.023999999999999577
517,2016-05-02,2016-05-07,19,19,94,3.6975,3.6735,,PRECIO,0.023999999999999577
463,2016-05-02,2016-05-09,19,20,43,5.02947,4.8518099999999995,,,0.17766000000000037
548,2016-05-05,2016-05-13,19,20,17,6.1422,5.5893,,,0.5529000000000002
547,2016-05-05,2016-05-13,19,20,22,5.76375,5.2359,,,0.5278499999999999
436,2016-05-05,2016-05-15,19,20,32,4.2195,4.185,,,0.03450000000000042
437,2016-05-05,2016-05-15,19,20,32,4.2195,4.185,,,0.03450000000000042
546,2016-05-05,2016-05-13,19,20,68,6.14481,5.5893,,,0.55551
439,2016-05-05,2016-05-15,19,20,32,4.2195,4.185,,,0.03450000000000042
438,2016-05-05,2016-05-15,19,20,32,4.2195,4.185,,,0.03450000000000042
577,2016-05-09,2016-05-14,20,20,71,3.6105,3.5805,,,0.03000000000000025
579,2016-05-09,2016-05-14,20,20,20,3.4365,2.9388,,,0.49770000000000003
580,2016-05-09,2016-05-14,20,20,20,3.4365,2.9388,,,0.49770000000000003
440,2016-05-09,2016-05-15,20,20,12,4.698,4.3245,,,0.37350000000000083
464,2016-05-09,2016-05-16,20,21,84,3.90717,3.92646,,,-0.01929000000000025
442,2016-05-09,2016-05-15,20,20,12,4.698,4.3245,,,0.37350000000000083
539,2016-05-09,2016-05-16,20,21,17,3.654,3.1248,,,0.5291999999999999
538,2016-05-09,2016-05-16,20,21,22,3.654,3.1248,,,0.5291999999999999
537,2016-05-09,2016-05-16,20,21,68,3.828,3.2736,,,0.5543999999999998
536,2016-05-09,2016-05-16,20,21,44,3.567,3.0504,,,0.5166000000000004
535,2016-05-09,2016-05-16,20,21,57,3.5235,3.0132,,,0.5103
534,2016-05-09,2016-05-16,20,21,54,3.741,3.1992,,,0.5418000000000003
549,2016-05-09,2016-05-14,20,20,23,3.7845,3.7665,,,0.017999999999999794
441,2016-05-09,2016-05-15,20,20,12,4.698,4.3245,,,0.37350000000000083
443,2016-05-09,2016-05-15,20,20,12,4.698,4.3245,,,0.37350000000000083
571,2016-05-10,2016-05-10,20,20,17,6.11523,5.9148,,,0.20043000000000077
540,2016-05-10,2016-05-16,20,21,22,5.76375,5.5428,,,0.2209500000000002
542,2016-05-10,2016-05-16,20,21,17,6.11523,5.9148,,,0.20043000000000077
573,2016-05-10,2016-05-10,20,20,68,6.14394,5.9148,,,0.22914000000000012
541,2016-05-10,2016-05-16,20,21,68,6.14394,5.9148,,,0.22914000000000012
572,2016-05-10,2016-05-10,20,20,22,5.76375,5.5428,,,0.2209500000000002
574,2016-05-11,2016-05-25,20,22,5,2.349,2.2599,,,0.08910000000000018
575,2016-05-11,2016-05-25,20,22,53,3.42084,3.2922,,,0.1286400000000003
519,2016-05-12,2016-06-14,20,25,33,6.68682,5.36145,,FOLLETO,1.3253700000000004
521,2016-05-12,2016-06-14,20,25,34,6.68682,5.36145,,FOLLETO,1.3253700000000004
468,2016-05-12,2016-05-15,20,20,29,3.6044099999999997,3.08202,,REDENCIÓN,0.5223899999999997
467,2016-05-12,2016-05-15,20,20,16,4.02375,3.441,,REDENCIÓN,0.5827499999999999
581,2016-05-13,2016-05-27,20,22,20,3.6975,3.162,,,0.5354999999999999
592,2016-05-16,2016-05-21,21,21,43,4.176,4.185,,,-0.008999999999999453
444,2016-05-16,2016-05-22,21,21,48,4.9503,5.00805,,,-0.057749999999999524
445,2016-05-16,2016-05-22,21,21,48,4.9503,5.00805,,,-0.057749999999999524
446,2016-05-16,2016-05-22,21,21,48,4.9503,5.00805,,,-0.057749999999999524
447,2016-05-16,2016-05-22,21,21,48,4.9503,5.00805,,,-0.057749999999999524
587,2016-05-16,2016-05-21,21,21,20,3.4365,3.3945,,,0.04200000000000026
583,2016-05-16,2016-05-27,21,22,95,3.6105,3.2829,,,0.3275999999999999
595,2016-05-16,2016-08-31,21,36,70,5.394,5.301,,,0.09299999999999997
485,2016-05-16,2016-05-31,21,23,94,4.0455,3.8502,,PRECIO,0.19529999999999959
584,2016-05-16,2016-05-27,21,22,95,3.6105,3.2829,,,0.3275999999999999
588,2016-05-16,2016-05-21,21,21,70,4.176,4.185,,,-0.008999999999999453
543,2016-05-17,2016-05-30,21,23,36,4.7676,4.6965,,,0.0710999999999995
544,2016-05-17,2016-05-30,21,23,59,6.2814,6.1845,,,0.09689999999999976
545,2016-05-17,2016-05-30,21,23,26,4.94682,5.28798,,REDENCION,-0.34116000000000035
504,2016-05-18,2016-05-20,21,21,3,,,11,,
529,2016-05-18,2016-05-20,21,21,7,,,16,,
523,2016-05-18,2016-05-20,21,21,7,,,20,,
505,2016-05-18,2016-05-20,21,21,3,,,9,,
503,2016-05-18,2016-05-20,21,21,3,,,19,,
502,2016-05-18,2016-05-20,21,21,3,,,15,,
501,2016-05-18,2016-05-20,21,21,3,,,6,,
500,2016-05-18,2016-05-20,21,21,3,,,15,,
499,2016-05-18,2016-05-20,21,21,3,,,17,,
498,2016-05-18,2016-05-20,21,21,3,,,20,,
524,2016-05-18,2016-05-20,21,21,7,,,16,,
525,2016-05-18,2016-05-20,21,21,7,,,24,,
526,2016-05-18,2016-05-20,21,21,7,,,13,,
527,2016-05-18,2016-05-20,21,21,7,,,20,,
528,2016-05-18,2016-05-20,21,21,7,,,33,,
530,2016-05-18,2016-05-20,21,21,7,,,12,,
451,2016-05-23,2016-05-29,22,22,66,4.8807,4.86483,,,0.015869999999999607
617,2016-05-23,2016-05-28,22,22,71,3.6105,3.5805,,,0.03000000000000025
449,2016-05-23,2016-05-29,22,22,66,4.8807,4.86483,,,0.015869999999999607
448,2016-05-23,2016-05-29,22,22,66,4.8807,4.86483,,,0.015869999999999607
612,2016-05-23,2016-05-28,22,22,23,3.7845,3.7665,,,0.017999999999999794
450,2016-05-23,2016-05-29,22,22,66,4.8807,4.86483,,,0.015869999999999607
597,2016-05-23,2016-05-30,22,23,29,3.6044099999999997,3.60561,,FOLLETO,-0.001200000000000312
623,2016-05-23,2016-05-30,22,23,73,4.3761,3.9804,,,0.39570000000000016
425,2016-05-24,2016-06-21,22,26,33,6.21702,4.31985,,,1.89717
426,2016-05-24,2016-06-21,22,26,34,6.21702,4.31985,,,1.89717
631,2016-05-27,2016-06-10,22,24,57,3.48,2.79,,,0.69
632,2016-05-27,2016-06-10,22,24,44,3.6105,2.9016,,,0.7088999999999999
633,2016-05-27,2016-06-10,22,24,95,3.6105,2.9016,,,0.7088999999999999
635,2016-05-30,2016-06-10,23,24,44,3.6975,3.3666,,,0.33089999999999975
629,2016-05-30,2016-06-04,23,23,54,3.6975,3.6735,,,0.023999999999999577
630,2016-05-30,2016-06-04,23,23,73,4.8285,4.8825,,,-0.05400000000000027
551,2016-05-30,2016-06-05,23,23,46,3.9358800000000005,3.8967,,,0.03918000000000044
638,2016-05-30,2016-06-04,23,23,78,3.6105,3.5805,,,0.03000000000000025
552,2016-05-30,2016-06-03,23,23,46,3.9358800000000005,3.8967,,,0.03918000000000044
554,2016-05-30,2016-06-05,23,23,46,3.9358800000000005,3.8967,,,0.03918000000000044
553,2016-05-30,2016-06-03,23,23,46,3.9358800000000005,3.8967,,,0.03918000000000044
621,2016-05-31,2016-06-13,23,25,17,6.11523,5.9427,,,0.17253000000000007
619,2016-05-31,2016-06-13,23,25,22,5.76375,5.6079,,,0.15585000000000004
604,2016-05-31,2016-09-29,23,40,43,5.02947,5.28891,,,-0.25943999999999967
605,2016-05-31,2016-09-29,23,40,45,5.7855,6.05244,,,-0.26693999999999996
620,2016-05-31,2016-06-13,23,25,68,6.14394,5.9799,,,0.16403999999999996
657,2016-06-01,2016-06-17,23,25,44,3.9585,3.3852,,,0.5732999999999997
561,2016-06-03,2016-06-10,23,24,62,4.524,4.65,,,-0.12600000000000033
556,2016-06-03,2016-06-10,23,24,42,4.698,4.65,,,0.04800000000000004
557,2016-06-03,2016-06-10,23,24,42,4.698,4.65,,,0.04800000000000004
560,2016-06-03,2016-06-10,23,24,62,4.524,4.65,,,-0.12600000000000033
676,2016-06-06,2016-06-11,24,24,20,3.4365,3.3945,,,0.04200000000000026
668,2016-06-06,2016-06-11,24,24,61,3.48,3.441,,,0.039000000000000146
558,2016-06-06,2016-06-10,24,24,42,4.698,4.65,,,0.04800000000000004
559,2016-06-06,2016-06-10,24,24,62,4.524,4.65,,,-0.12600000000000033
555,2016-06-06,2016-06-10,24,24,42,4.698,4.65,,,0.04800000000000004
562,2016-06-06,2016-06-10,24,24,62,4.524,4.65,,,-0.12600000000000033
682,2016-06-07,2016-06-17,24,25,10,,,,,
683,2016-06-07,2016-06-17,24,25,10,,,,,
684,2016-06-07,2016-06-17,24,25,10,,,,,
685,2016-06-07,2016-06-17,24,25,10,,,,,
681,2016-06-08,2016-06-20,24,26,10,,,,,
565,2016-06-08,2016-06-17,24,25,30,4.35,4.4175,,,-0.06750000000000078
564,2016-06-08,2016-06-17,24,25,30,4.35,4.4175,,,-0.06750000000000078
563,2016-06-09,2016-06-17,24,25,30,4.35,4.4175,,,-0.06750000000000078
566,2016-06-09,2016-06-17,24,25,30,4.35,4.4175,,,-0.06750000000000078
568,2016-06-10,2016-06-17,24,25,75,4.54575,4.65,,,-0.1042500000000004
569,2016-06-10,2016-06-17,24,25,75,4.54575,4.65,,,-0.1042500000000004
671,2016-06-13,2016-06-25,25,26,89,5.1939,5.2731,,,-0.07920000000000016
670,2016-06-13,2016-06-25,25,26,94,3.6975,3.6735,,,0.023999999999999577
714,2016-06-13,2016-06-18,25,25,44,3.6105,3.5805,,PRECIO,0.03000000000000025
601,2016-06-13,2016-06-20,25,26,19,4.437,4.507709999999999,,FOLLETO,-0.07070999999999916
717,2016-06-13,2016-08-31,25,36,82,4.872,4.929,,,-0.057000000000000384
715,2016-06-13,2016-06-18,25,25,44,3.6105,3.5805,,PRECIO,0.03000000000000025
570,2016-06-13,2016-06-17,25,25,75,4.54575,4.65,,,-0.1042500000000004
567,2016-06-13,2016-06-17,25,25,75,4.54575,4.65,,,-0.1042500000000004
712,2016-06-15,2016-06-27,25,27,36,4.7676,5.0964,,REDENCION,-0.3288000000000002
749,2016-06-20,2016-06-25,26,26,44,3.6105,3.5805,,PRECIO,0.03000000000000025
602,2016-06-20,2016-06-27,26,27,14,3.9759,4.07526,,,-0.09935999999999989
658,2016-06-20,2016-07-01,26,27,23,4.0455,3.8967,,,0.1487999999999996
659,2016-06-20,2016-07-01,26,27,95,3.9585,3.3852,,,0.5732999999999997
761,2016-06-21,2016-07-08,26,28,13,3.9324,4.2036,,,-0.2711999999999999
765,2016-06-21,2016-07-07,26,28,13,3.9324,4.2036,,,-0.2711999999999999
764,2016-06-21,2016-07-07,26,28,13,3.9324,4.2036,,,-0.2711999999999999
736,2016-06-21,2016-06-28,26,27,22,5.76375,5.23404,,PRECIO,0.5297099999999997
737,2016-06-21,2016-06-28,26,27,17,6.11523,5.5502400000000005,,PRECIO,0.5649899999999999
738,2016-06-21,2016-06-28,26,27,68,6.14394,5.588369999999999,,PRECIO,0.5555700000000003
763,2016-06-21,2016-07-07,26,28,13,3.9324,4.2036,,,-0.2711999999999999
762,2016-06-21,2016-07-07,26,28,13,3.9324,4.2036,,,-0.2711999999999999
645,2016-06-22,2016-06-24,26,26,15,,,20,,
641,2016-06-22,2016-06-24,26,26,15,,,10,,
642,2016-06-22,2016-06-24,26,26,15,,,19,,
643,2016-06-22,2016-06-24,26,26,15,,,6,,
644,2016-06-22,2016-06-24,26,26,15,,,10,,
646,2016-06-22,2016-06-24,26,26,15,,,7,,
647,2016-06-22,2016-06-24,26,26,15,,,8,,
640,2016-06-22,2016-06-24,26,26,15,,,10,,
758,2016-06-23,2016-06-29,26,27,20,3.567,3.5061,,,0.060900000000000176
759,2016-06-25,2016-07-01,26,27,44,3.6105,3.5526,,,0.05790000000000006
748,2016-06-27,2016-07-02,27,27,87,4.959,5.022,,,-0.06300000000000061
776,2016-06-27,2016-07-02,27,27,87,4.959,5.022,,,-0.06300000000000061
608,2016-06-27,2016-07-05,27,28,33,6.68682,4.64628,,,2.04054
610,2016-06-27,2016-07-05,27,28,34,6.68682,4.64628,,,2.04054
686,2016-06-27,2016-07-04,27,28,16,4.02375,4.05015,,,-0.026400000000000645
742,2016-06-28,2016-07-11,27,29,26,4.94682,5.28798,,REDENCIÓN,-0.34116000000000035
739,2016-06-28,2016-07-04,27,28,60,6.06738,5.83761,,,0.22977000000000025
696,2016-06-29,2016-07-01,27,27,9,,,11,,
695,2016-06-29,2016-07-01,27,27,9,,,31,,
720,2016-06-29,2016-07-08,27,28,32,4.2195,4.185,,,0.03450000000000042
719,2016-06-29,2016-07-09,27,28,32,4.2195,4.185,,,0.03450000000000042
693,2016-06-29,2016-07-01,27,27,9,,,14,,
694,2016-06-29,2016-07-01,27,27,9,,,17,,
697,2016-06-29,2016-07-01,27,27,9,,,13,,
700,2016-06-29,2016-07-01,27,27,9,,,19,,
698,2016-06-29,2016-07-01,27,27,9,,,18,,
699,2016-06-29,2016-07-01,27,27,9,,,10,,
718,2016-06-30,2016-07-08,27,28,32,4.2195,4.185,,,0.03450000000000042
721,2016-06-30,2016-07-08,27,28,32,4.2195,4.185,,,0.03450000000000042
606,2016-07-01,2016-07-30,27,31,34,5.16867,4.49097,,REDENCIÓN,0.6776999999999997
607,2016-07-01,2016-07-30,27,31,33,5.26524,4.5942,,REDENCIÓN,0.6710400000000005
707,2016-07-02,2016-07-05,27,28,7,,,6,,
701,2016-07-02,2016-07-05,27,28,7,,,13,,
702,2016-07-02,2016-07-05,27,28,7,,,9,,
708,2016-07-02,2016-07-05,27,28,7,,,8,,
704,2016-07-02,2016-07-05,27,28,7,,,9,,
705,2016-07-02,2016-07-05,27,28,7,,,12,,
706,2016-07-02,2016-07-05,27,28,7,,,15,,
703,2016-07-02,2016-07-05,27,28,7,,,16,,
660,2016-07-04,2016-07-15,28,29,94,4.0455,3.6828,,,0.3626999999999998
687,2016-07-04,2016-07-11,28,29,79,3.4260599999999997,3.44472,,,-0.01866000000000012
805,2016-07-04,2016-07-09,28,28,73,4.8285,4.8825,,PRECIO,-0.05400000000000027
809,2016-07-04,2016-07-16,28,29,95,3.6105,3.5805,,PRECIO,0.03000000000000025
812,2016-07-04,2016-07-16,28,29,20,3.4365,2.9295,,PRECIO,0.5070000000000001
743,2016-07-05,2016-08-04,28,32,33,6.68682,5.36145,,,1.3253700000000004
745,2016-07-05,2016-08-04,28,32,34,6.68682,5.36145,,,1.3253700000000004
813,2016-07-08,2016-07-22,28,30,10,,,,,
815,2016-07-08,2016-07-21,28,30,10,,,,,
816,2016-07-08,2016-07-21,28,30,10,,,,,
814,2016-07-08,2016-07-21,28,30,10,,,,,
817,2016-07-08,2016-07-21,28,30,10,,,,,
688,2016-07-11,2016-07-18,29,30,29,3.6044099999999997,3.6065400000000003,,,-0.0021300000000006314
808,2016-07-11,2016-07-16,29,29,54,3.6975,3.6735,,PRECIO,0.023999999999999577
690,2016-07-11,2016-07-18,29,30,17,4.02375,4.05015,,,-0.026400000000000645
803,2016-07-12,2016-07-18,29,30,17,6.11523,5.9427,,PRECIO,0.17253000000000007
802,2016-07-12,2016-07-18,29,30,68,6.14394,5.9799,,PRECIO,0.16403999999999996
801,2016-07-12,2016-07-18,29,30,22,5.76375,5.6079,,PRECIO,0.15585000000000004
724,2016-07-15,2016-07-26,29,31,31,4.698,4.3245,,,0.37350000000000083
756,2016-07-15,2016-07-15,29,29,1,,,8,,
755,2016-07-15,2016-07-15,29,29,1,,,26,,
754,2016-07-15,2016-07-15,29,29,1,,,16,,
753,2016-07-15,2016-07-15,29,29,1,,,8,,
752,2016-07-15,2016-07-15,29,29,1,,,13,,
750,2016-07-15,2016-07-15,29,29,1,,,14,,
757,2016-07-15,2016-07-15,29,29,1,,,14,,
751,2016-07-15,2016-07-15,29,29,1,,,14,,
723,2016-07-16,2016-07-26,29,31,31,4.698,4.3245,,,0.37350000000000083
857,2016-07-18,2016-07-24,30,30,23,3.7845,3.7665,,PRECIO,0.017999999999999794
853,2016-07-18,2016-07-24,30,30,71,3.6105,3.5805,,PRECIO,0.03000000000000025
854,2016-07-18,2016-07-24,30,30,44,3.6105,3.5805,,PRECIO,0.03000000000000025
662,2016-07-18,2016-07-29,30,31,73,5.22,4.464,,,0.7559999999999993
725,2016-07-18,2016-07-27,30,31,31,4.698,4.3245,,,0.37350000000000083
722,2016-07-18,2016-07-27,30,31,31,4.698,4.3245,,,0.37350000000000083
691,2016-07-18,2016-07-25,30,31,84,3.90717,3.92646,,,-0.01929000000000025
731,2016-07-21,2016-07-30,30,31,40,4.698,4.7895,,,-0.09149999999999991
732,2016-07-21,2016-07-30,30,31,40,4.698,4.7895,,,-0.09149999999999991
730,2016-07-21,2016-07-30,30,31,40,4.698,4.7895,,,-0.09149999999999991
733,2016-07-21,2016-07-30,30,31,40,4.698,4.7895,,,-0.09149999999999991
885,2016-07-25,2016-07-30,31,31,89,5.1939,5.2731,,,-0.07920000000000016
876,2016-07-25,2016-08-07,31,32,88,3.6105,3.5805,,,0.03000000000000025
880,2016-07-25,2016-08-01,31,32,73,4.611,4.18965,,PRECIO,0.42134999999999945
692,2016-07-25,2016-08-01,31,32,18,5.02947,4.8518099999999995,,,0.17766000000000037
901,2016-07-25,2016-07-30,31,31,89,5.1939,5.2731,,,-0.07920000000000016
879,2016-07-26,2016-08-16,31,34,82,4.611,6.6495,,PRECIO,-2.0385
992,2016-07-28,2016-08-10,31,33,33,6.68682,5.36145,,,1.3253700000000004
994,2016-07-28,2016-08-10,31,33,34,6.68682,5.36145,,,1.3253700000000004
783,2016-07-29,2016-08-05,31,32,31,4.698,4.3245,,,0.37350000000000083
779,2016-07-29,2016-08-05,31,32,48,4.95204,5.00805,,,-0.05600999999999967
782,2016-07-30,2016-08-06,31,32,31,4.698,4.3245,,,0.37350000000000083
778,2016-07-30,2016-08-06,31,32,48,4.95204,5.00805,,,-0.05600999999999967
664,2016-08-01,2016-08-12,32,33,20,3.828,3.4782,,,0.34979999999999967
771,2016-08-01,2016-08-14,32,33,81,5.0025,3.5656199999999996,,REDENCIÓN  50%,1.4368800000000008
777,2016-08-01,2016-08-05,32,32,48,4.95204,5.00805,,,-0.05600999999999967
919,2016-08-01,2016-08-31,32,36,95,3.6105,3.5805,,PRECIO,0.03000000000000025
780,2016-08-01,2016-08-05,32,32,48,4.95204,5.00805,,,-0.05600999999999967
781,2016-08-01,2016-08-05,32,32,31,4.698,4.3245,,,0.37350000000000083
784,2016-08-01,2016-08-05,32,32,31,4.698,4.3245,,,0.37350000000000083
890,2016-08-01,2016-08-08,32,33,43,5.02947,4.8518099999999995,,,0.17766000000000037
905,2016-08-01,2016-08-14,32,33,54,3.6975,3.55725,,,0.14024999999999999
902,2016-08-01,2016-08-07,32,32,96,0.0,4.9755,,,-4.9755
903,2016-08-01,2016-08-07,32,32,94,0.0,3.6735,,,-3.6735
904,2016-08-01,2016-08-14,32,33,20,3.4365,3.30615,,,0.13034999999999997
912,2016-08-08,2016-08-13,33,33,87,4.959,5.022,,PRECIO,-0.06300000000000061
882,2016-08-08,2016-08-12,33,33,54,3.741,3.39915,,PRECIO,0.34185
883,2016-08-08,2016-08-12,33,33,57,3.5235,3.2019900000000003,,PRECIO,0.3215099999999995
891,2016-08-08,2016-08-15,33,34,19,4.437,4.5105,,,-0.07350000000000012
884,2016-08-08,2016-08-12,33,33,44,3.567,3.24105,,PRECIO,0.3259500000000002
797,2016-08-08,2016-09-28,33,40,34,5.16867,4.144080000000001,,,1.024589999999999
798,2016-08-08,2016-09-28,33,40,33,5.26524,4.22127,,,1.0439700000000007
925,2016-08-08,2016-08-21,33,34,71,3.6105,3.5805,,PRECIO,0.03000000000000025
892,2016-08-08,2016-08-15,33,34,29,3.6044099999999997,3.60561,,,-0.001200000000000312
911,2016-08-08,2016-08-13,33,33,70,4.176,4.185,,PRECIO,-0.008999999999999453
865,2016-08-10,2016-08-12,33,33,9,,,11,,
864,2016-08-10,2016-08-12,33,33,9,,,16,,
863,2016-08-10,2016-08-12,33,33,9,,,13,,
862,2016-08-10,2016-08-12,33,33,9,,,9,,
861,2016-08-10,2016-08-12,33,33,9,,,20,,
860,2016-08-10,2016-08-12,33,33,9,,,16,,
859,2016-08-10,2016-08-12,33,33,9,,,16,,
866,2016-08-10,2016-08-12,33,33,9,,,17,,
787,2016-08-12,2016-08-19,33,34,12,4.698,4.3245,,,0.37350000000000083
786,2016-08-13,2016-08-20,33,34,12,4.698,4.3245,,,0.37350000000000083
788,2016-08-15,2016-08-19,34,34,12,4.698,4.3245,,,0.37350000000000083
906,2016-08-15,2016-08-28,34,35,23,3.6975,3.55725,,,0.14024999999999999
907,2016-08-15,2016-08-28,34,35,44,3.6105,3.47355,,,0.13695000000000013
785,2016-08-15,2016-08-19,34,34,12,4.698,4.3245,,,0.37350000000000083
913,2016-08-15,2016-08-27,34,35,44,3.6105,3.5805,,PRECIO,0.03000000000000025
893,2016-08-15,2016-08-22,34,35,84,3.90717,3.92181,,,-0.014639999999999986
766,2016-08-15,2016-08-31,34,36,33,0.0,5.51397,,REDENCIÓN  50%,-5.51397
768,2016-08-15,2016-08-31,34,36,34,0.0,5.51397,,REDENCIÓN  50%,-5.51397
667,2016-08-15,2016-09-02,34,36,70,5.5245,4.7244,,,0.8000999999999996
937,2016-08-16,2016-08-29,34,36,68,6.14394,5.9799,,PRECIO,0.16403999999999996
938,2016-08-16,2016-08-29,34,36,17,6.11523,5.9427,,PRECIO,0.17253000000000007
948,2016-08-16,2016-08-29,34,36,22,5.76375,5.6079,,PRECIO,0.15585000000000004
949,2016-08-16,2016-08-29,34,36,68,6.14394,5.9799,,PRECIO,0.16403999999999996
950,2016-08-16,2016-08-29,34,36,17,6.11523,5.9427,,PRECIO,0.17253000000000007
936,2016-08-16,2016-08-29,34,36,22,5.76375,5.6079,,PRECIO,0.15585000000000004
951,2016-08-17,2016-08-30,34,36,22,5.76375,5.6079,,PRECIO,0.15585000000000004
953,2016-08-17,2016-08-30,34,36,17,6.11523,5.9427,,PRECIO,0.17253000000000007
790,2016-08-17,2016-08-26,34,35,30,4.35,4.371,,,-0.021000000000000796
791,2016-08-17,2016-08-26,34,35,30,4.35,4.371,,,-0.021000000000000796
952,2016-08-17,2016-08-30,34,36,68,6.14394,5.9799,,PRECIO,0.16403999999999996
792,2016-08-18,2016-08-26,34,35,30,4.35,4.371,,,-0.021000000000000796
789,2016-08-18,2016-08-26,34,35,30,4.35,4.371,,,-0.021000000000000796
956,2016-08-22,2016-09-04,35,36,44,3.6105,3.5805,,,0.03000000000000025
957,2016-08-22,2016-09-04,35,36,78,3.6105,3.5805,,,0.03000000000000025
958,2016-08-24,2016-08-31,35,36,20,3.567,3.6177,,PRECIO,-0.05069999999999997
794,2016-08-24,2016-09-02,35,36,40,4.698,4.65,,,0.04800000000000004
795,2016-08-24,2016-09-02,35,36,40,4.698,4.65,,,0.04800000000000004
793,2016-08-25,2016-09-02,35,36,40,4.698,4.65,,,0.04800000000000004
796,2016-08-25,2016-09-02,35,36,40,4.698,4.65,,,0.04800000000000004
964,2016-08-26,2016-09-07,35,37,54,3.6975,3.6363,,PRECIO,0.06119999999999992
967,2016-08-26,2016-09-07,35,37,54,3.6975,3.6363,,PRECIO,0.06119999999999992
961,2016-08-26,2016-09-07,35,37,54,3.6975,3.6363,,PRECIO,0.06119999999999992
965,2016-08-26,2016-09-07,35,37,54,3.6975,3.6363,,PRECIO,0.06119999999999992
966,2016-08-26,2016-09-07,35,37,54,3.6975,3.6363,,PRECIO,0.06119999999999992
963,2016-08-26,2016-09-07,35,37,54,3.6975,3.6363,,PRECIO,0.06119999999999992
962,2016-08-26,2016-09-07,35,37,54,3.6975,3.6363,,PRECIO,0.06119999999999992
960,2016-08-29,2016-09-03,36,36,94,3.6975,3.6735,,PRECIO,0.023999999999999577
914,2016-08-29,2016-09-03,36,36,78,3.6105,3.5805,,PRECIO,0.03000000000000025
895,2016-08-29,2016-09-05,36,37,14,3.9759,4.07526,,,-0.09935999999999989
932,2016-08-31,2016-09-02,36,36,7,,,14,,
935,2016-08-31,2016-09-02,36,36,7,,,8,,
934,2016-08-31,2016-09-02,36,36,7,,,9,,
933,2016-08-31,2016-09-02,36,36,7,,,19,,
931,2016-08-31,2016-09-02,36,36,7,,,7,,
930,2016-08-31,2016-09-02,36,36,7,,,16,,
929,2016-08-31,2016-09-02,36,36,7,,,10,,
928,2016-08-31,2016-09-02,36,36,7,,,13,,
823,2016-09-01,2016-09-30,36,40,81,5.0025,3.5656199999999996,,REDENCIÓN  50%,1.4368800000000008
998,2016-09-05,2016-09-10,37,37,54,3.6975,3.6735,,PRECIO,0.023999999999999577
916,2016-09-05,2016-09-10,37,37,54,3.6975,3.6735,,PRECIO,0.023999999999999577
918,2016-09-05,2016-09-10,37,37,20,3.4365,3.3945,,PRECIO,0.04200000000000026
896,2016-09-05,2016-09-12,37,38,79,3.4260599999999997,3.45309,,,-0.02703000000000033
942,2016-09-07,2016-09-09,37,37,15,,,13,,
940,2016-09-07,2016-09-09,37,37,15,,,12,,
943,2016-09-07,2016-09-09,37,37,15,,,7,,
944,2016-09-07,2016-09-09,37,37,15,,,11,,
941,2016-09-07,2016-09-09,37,37,15,,,10,,
947,2016-09-07,2016-09-09,37,37,15,,,9,,
946,2016-09-07,2016-09-09,37,37,15,,,9,,
945,2016-09-07,2016-09-09,37,37,15,,,25,,
843,2016-09-09,2016-09-16,37,38,46,3.9358800000000005,3.8967,,,0.03918000000000044
844,2016-09-09,2016-09-16,37,38,46,3.9358800000000005,3.8967,,,0.03918000000000044
842,2016-09-09,2016-09-16,37,38,46,3.9358800000000005,3.8967,,,0.03918000000000044
841,2016-09-09,2016-09-16,37,38,46,3.9358800000000005,3.8967,,,0.03918000000000044
1032,2016-09-12,2016-09-17,38,38,44,0.0,3.5805,,,-3.5805
1031,2016-09-12,2016-09-17,38,38,88,3.6105,3.5805,,,0.03000000000000025
1014,2016-09-12,2016-10-03,38,41,95,3.6105,3.0876,,PRECIO,0.5228999999999999
897,2016-09-12,2016-09-19,38,39,18,5.02947,4.8518099999999995,,,0.17766000000000037
1047,2016-09-13,2016-09-26,38,40,20,3.4365,3.1155,,,0.3210000000000002
1010,2016-09-13,2016-09-26,38,40,82,6.6033,5.64696,,PRECIO,0.95634
1006,2016-09-13,2016-09-26,38,40,50,5.68806,5.59395,,PRECIO,0.0941099999999997
1007,2016-09-13,2016-09-26,38,40,82,6.6033,5.64696,,PRECIO,0.95634
1008,2016-09-13,2016-09-26,38,40,26,4.94682,5.28798,,REDENCION,-0.34116000000000035
1011,2016-09-13,2016-09-26,38,40,26,4.94682,5.28798,,REDENCION,-0.34116000000000035
1009,2016-09-13,2016-09-26,38,40,50,5.68806,5.59395,,PRECIO,0.0941099999999997
1046,2016-09-13,2016-09-26,38,40,97,3.48,3.162,,,0.31800000000000006
1005,2016-09-14,2016-09-27,38,40,26,4.94682,5.28798,,REDENCION,-0.34116000000000035
