"Producto";"fecha";"udsPrevisionEmpresa"
"12";"2020-01-07";"2853,6000"
"52";"2019-03-29";"16636,4880"
"40";"2019-05-31";"18878,0400"
"7";"2019-07-13";"1416,9600"
"64";"2019-08-28";"632,2200"
"3";"2019-10-22";"16058,8800"
"30";"2019-12-31";"2172,6720"
"94";"2020-01-20";"2621,1300"
"15";"2020-02-28";"4628,7360"
"36";"2020-03-13";"3797,7480"
"79";"2020-03-19";"2714,3640"
"70";"2019-03-22";"7040,5200"
"1";"2019-05-24";"30511,8720"
"82";"2019-08-21";"3542,4000"
"49";"2019-10-26";"5644,2240"
"36";"2020-02-19";"4582,9800"
"61";"2020-03-26";"658,5420"
"22";"2019-05-15";"13531,2300"
"53";"2019-07-17";"1626,5520"
"18";"2019-08-24";"391,6320"
"88";"2019-10-10";"2519,0400"
"58";"2019-05-24";"340,9560"
"53";"2019-08-09";"711,9240"
"70";"2019-10-17";",0000"
"78";"2019-11-07";"3027,2760"
"43";"2020-03-10";"3893,6880"
"95";"2019-04-04";"2974,1400"
"64";"2019-01-31";"804,9120"
"31";"2019-10-10";"8297,0880"
"31";"2019-10-16";"3943,8720"
"59";"2019-03-26";"4219,1460"
"37";"2019-06-25";"901,3440"
"52";"2019-10-01";"1977,1020"
"49";"2019-11-01";"6546,0600"
"77";"2019-03-19";"833,9400"
"98";"2019-04-02";"4147,5600"
"13";"2019-09-24";"2798,4960"
"42";"2019-11-04";"2376,3600"
"91";"2020-01-22";"1218,4380"
"20";"2020-01-28";"4315,8240"
"46";"2020-02-14";"17491,5840"
"5";"2020-03-27";"3040,5600"
"47";"2019-05-22";"17781,3720"
"17";"2019-07-08";"1215,2400"
"2";"2019-12-20";"14169,6000"
"66";"2020-01-09";"1934,5440"
"5";"2019-03-01";"13607,2440"
"69";"2019-03-21";"8148,9960"
"40";"2019-05-25";"3667,8600"
"55";"2019-06-18";"5959,1040"
"59";"2019-09-28";"318,8160"
"58";"2019-12-13";"100,3680"
"73";"2020-01-06";"1923,2280"
"28";"2020-01-29";"2656,8000"
"53";"2020-03-05";"8230,1760"
"62";"2020-03-27";"658,2960"
"29";"2019-05-06";"23210,5920"
"35";"2019-07-24";"2792,5920"
"99";"2019-08-13";",0000"
"96";"2019-11-23";"203,1960"
"48";"2019-12-24";"1759,3920"
"9";"2020-01-09";"11020,8000"
"62";"2019-03-01";"3571,9200"
"9";"2019-06-14";"5589,1200"
"30";"2019-06-28";"2652,8640"
"10";"2019-07-11";"10999,1520"
"61";"2019-08-30";"908,7240"
"85";"2019-11-04";"2031,9600"
"1";"2019-12-19";"10768,8960"
"89";"2020-02-20";"1008,1080"
"2";"2019-06-17";"13224,9600"
"36";"2019-08-17";"856,0800"
"87";"2019-10-09";"3202,9200"
"95";"2019-10-30";"34,4400"
"97";"2020-03-12";"1411,0560"
"75";"2019-04-17";"8644,9320"
"12";"2019-06-12";"3792,8280"
"43";"2019-08-14";"2906,9820"
"58";"2019-12-19";"100,3680"
"19";"2020-01-04";"1168,9920"
"20";"2019-07-06";",0000"
"69";"2019-09-23";"1056,8160"
"24";"2019-10-19";"8282,8200"
"84";"2020-01-25";"250,9200"
"46";"2019-08-12";"1625,5680"
"77";"2019-10-14";"1801,2120"
"68";"2019-11-15";"1436,6400"
"10";"2020-01-10";"11323,8720"
"74";"2020-01-30";"2839,8240"
"60";"2019-04-25";"3347,5680"
"32";"2019-05-04";"5756,4000"
"75";"2019-11-12";"1660,5000"
"4";"2019-11-18";"36132,4800"
"11";"2019-12-11";"6171,6480"
"17";"2020-01-07";"7674,9540"
"23";"2020-03-23";"1970,2140"
"32";"2019-04-11";"30640,2840"
"67";"2019-04-22";"11683,0320"
"9";"2019-06-17";"8501,7600"
"38";"2019-06-26";"4456,0440"
"44";"2019-09-10";"1468,6200"
"62";"2019-09-23";"696,6720"
"11";"2019-11-15";"9918,7200"
"45";"2020-01-21";"2900,8320"
"17";"2020-01-30";"5579,7720"
"85";"2019-04-12";"21251,2020"
"3";"2019-04-25";"52710,9120"
"91";"2019-06-27";"1296,4200"
"63";"2019-07-06";"35,4240"
"97";"2019-09-11";"706,0200"
"50";"2019-11-22";"4272,5280"
"68";"2019-12-11";"1173,4200"
"99";"2020-02-12";"4856,0400"
"74";"2020-02-25";"2665,6560"
"21";"2019-04-18";"37185,3600"
"57";"2019-11-19";"141,6960"
"46";"2020-02-11";"5915,8080"
"35";"2020-02-18";"4752,7200"
"23";"2019-09-19";"1153,7400"
"28";"2020-02-21";"7446,4200"
"81";"2019-07-02";"1570,4640"
"26";"2019-08-22";"6578,5320"
"63";"2019-07-12";"1704,7800"
"84";"2019-07-23";"700,3620"
"5";"2019-09-06";"8079,6240"
"78";"2019-11-10";"974,1600"
"96";"2019-11-29";"3611,0340"
"20";"2020-01-05";"22,1400"
"38";"2020-01-24";"4407,3360"
"69";"2020-03-27";"2180,0520"
"22";"2019-05-09";"11462,6160"
"66";"2019-06-11";"1894,2000"
"14";"2019-11-13";"8778,2640"
"33";"2020-03-18";",0000"
"60";"2019-04-19";"3078,4440"
"94";"2019-06-25";"1504,0440"
"79";"2019-08-23";"2583,0000"
"59";"2019-10-21";"1090,7640"
"3";"2019-10-28";"15869,9520"
"83";"2019-12-26";"1267,3920"
"89";"2020-03-11";"1654,5960"
"49";"2019-04-03";"14800,8360"
"67";"2019-04-16";"13826,6760"
"50";"2019-04-30";"5089,7400"
"15";"2019-08-26";"2267,1360"
"2";"2020-01-15";"9918,7200"
"44";"2019-03-08";"10737,9000"
"87";"2019-03-14";"957,9240"
"42";"2019-04-06";"147,6000"
"48";"2019-06-21";"7002,1440"
"80";"2019-09-19";"206,3940"
"67";"2019-11-14";"2398,0080"
"38";"2020-01-18";"1344,3900"
"73";"2020-01-29";"1946,3520"
"4";"2019-04-26";"26449,9200"
"35";"2019-06-28";"3487,2960"
"29";"2019-12-04";"9879,1140"
"63";"2020-02-03";"1022,8680"
"18";"2020-02-26";"6779,7600"
"24";"2019-03-18";"6063,4080"
"75";"2019-05-10";"12129,7680"
"30";"2019-06-08";"2876,2320"
"98";"2019-10-02";"968,9940"
"98";"2019-10-08";"2330,1120"
"22";"2019-12-07";"947,5920"
"13";"2019-03-11";"8358,0960"
"72";"2019-03-19";"2337,0000"
"87";"2020-01-03";"3013,9920"
"99";"2019-04-15";"14760,0000"
"71";"2019-04-24";"1142,4240"
"38";"2019-05-03";"8826,4800"
"9";"2019-05-31";"26607,3600"
"18";"2019-07-01";"1397,0340"
"19";"2019-09-03";"1941,4320"
"77";"2019-09-30";"524,4720"
"30";"2019-11-07";"4719,2640"
"60";"2019-12-13";"316,8480"
"31";"2020-01-10";"3318,0480"
"64";"2019-03-21";"5857,7520"
"94";"2019-04-26";"2922,2340"
"82";"2019-06-28";"2597,7600"
"53";"2019-07-26";"753,2520"
"42";"2019-09-05";"603,6840"
"71";"2019-11-22";",0000"
"16";"2019-12-06";"13286,4600"
"68";"2020-01-06";"1494,6960"
"17";"2020-02-08";"7744,0800"
"48";"2020-03-05";"6364,5120"
"24";"2019-05-09";"26018,9280"
"61";"2019-08-19";"3636,8640"
"91";"2019-09-24";"642,5520"
"46";"2019-12-19";"11010,9600"
"4";"2020-01-09";"21726,7200"
"78";"2019-03-15";"1439,3460"
"91";"2019-03-22";"6958,1100"
"49";"2019-04-12";"29024,5560"
"79";"2019-05-18";"782,2800"
"26";"2019-07-25";"2839,8240"
"98";"2019-08-09";"334,0680"
"69";"2019-09-06";"1626,5520"
"23";"2019-12-17";"5889,2400"
"44";"2019-04-29";"10525,3560"
"12";"2019-07-05";"1755,4560"
"45";"2019-07-02";"621,3960"
"22";"2019-10-14";"6021,8340"
"66";"2019-12-09";"947,5920"
"67";"2020-02-11";"3701,3160"
"58";"2019-03-25";"454,6080"
"16";"2019-04-15";"34860,1680"
"10";"2019-06-07";"43438,6800"
"11";"2019-08-10";"1432,7040"
"11";"2019-08-16";"10139,1360"
"89";"2019-08-27";"209,3460"
"38";"2019-11-25";"5594,0400"
"75";"2020-03-06";"3282,6240"
"42";"2020-03-09";"2568,2400"
"60";"2019-06-10";"3293,6940"
"87";"2019-06-11";"2982,5040"
"3";"2019-07-23";"8218,3680"
"97";"2019-09-20";"368,2620"
"64";"2019-09-23";"1108,4760"
"63";"2019-10-29";"2149,0560"
"15";"2019-11-29";"1322,4960"
"82";"2020-01-20";"787,2000"
"40";"2020-02-10";"1393,3440"
"43";"2019-04-16";"21188,4720"
"1";"2019-05-07";"34573,8240"
"79";"2019-05-24";"10149,9600"
"20";"2019-07-29";"2018,1840"
"52";"2019-11-22";"7378,0320"
"29";"2019-12-13";"5906,2140"
"53";"2020-01-25";"3518,7840"
"62";"2020-02-25";"826,5600"
"69";"2019-03-04";"6827,9760"
"7";"2019-04-10";"49751,0400"
"71";"2019-04-30";"2706,0000"
"16";"2019-05-11";"1081,9080"
"19";"2019-09-09";"3452,8560"
"43";"2019-11-14";"3166,0200"
"38";"2019-12-21";"1300,1100"
"76";"2020-01-27";",0000"
"78";"2019-03-12";"1354,4760"
"30";"2019-04-12";"44384,7960"
"94";"2019-05-02";"4941,6480"
"95";"2019-07-05";"390,8940"
"91";"2019-10-14";"2414,2440"
"38";"2019-11-28";"6647,1660"
"15";"2019-12-19";"4534,2720"
"12";"2020-01-30";"1507,4880"
"85";"2019-04-24";"3126,1680"
"2";"2019-05-17";"43532,1600"
"26";"2019-06-29";"404,4240"
"33";"2019-09-03";"330,6240"
"64";"2019-09-20";"1009,5840"
"29";"2019-11-20";"8228,7000"
"16";"2019-04-18";"47602,2300"
"7";"2019-05-03";"33062,4000"
"80";"2019-05-08";"12233,0880"
"17";"2019-06-21";"18880,9920"
"88";"2019-12-24";"556,9440"
"26";"2020-01-24";"4375,1100"
"89";"2020-02-26";"1383,7500"
"76";"2019-07-25";"1131,6000"
"2";"2019-11-19";"20309,7600"
"79";"2019-12-16";"2128,3920"
"3";"2020-01-22";"9635,3280"
"21";"2019-04-27";"8610,0000"
"66";"2019-05-14";"4989,8640"
"67";"2019-07-17";"1622,1240"
"43";"2019-12-07";"259,7760"
"10";"2019-12-10";"3861,2160"
"57";"2019-05-06";"16625,1720"
"31";"2019-07-08";"450,6720"
"1";"2019-12-02";"11914,2720"
"53";"2020-02-17";"8755,6320"
"40";"2019-07-16";"958,6620"
"21";"2019-10-30";"9608,7600"
"61";"2020-03-09";"4674,4920"
"73";"2019-06-20";"3556,1760"
"79";"2019-06-13";"2003,4240"
"83";"2019-09-23";"950,5440"
"50";"2019-10-02";"1984,4820"
"84";"2020-03-11";"1351,7700"
"15";"2019-05-01";"8501,7600"
"18";"2019-06-08";"1464,6840"
"37";"2019-12-11";"611,0640"
"88";"2019-05-29";"5043,2460"
"59";"2019-06-26";"2799,9720"
"5";"2019-09-09";"5632,4160"
"36";"2019-10-08";"4877,1960"
"16";"2019-11-13";"7469,5440"
"17";"2020-01-16";"5579,7720"
"68";"2020-01-29";"1905,0240"
"81";"2020-02-05";"2066,4000"
"24";"2019-06-01";"23946,1320"
"24";"2019-12-04";"18762,9120"
"10";"2019-05-15";"34582,6800"
"46";"2019-06-19";"6770,9040"
"47";"2019-08-22";"7749,0000"
"20";"2019-08-18";"26,5680"
"33";"2019-01-31";"204,1800"
"32";"2019-12-25";"2629,2480"
"23";"2020-01-09";"3092,2200"
"50";"2019-03-30";"4203,6480"
"2";"2019-04-24";"39360,0000"
"3";"2019-06-27";"12091,3920"
"54";"2019-07-10";"2468,6100"
"55";"2019-09-12";"1938,4800"
"72";"2019-11-09";"3188,1600"
"73";"2020-01-12";"29,5200"
"58";"2019-04-17";"518,0760"
"85";"2019-04-18";"9812,6940"
"1";"2019-05-30";"30417,4080"
"95";"2019-07-28";",7380"
"74";"2019-12-07";"44,2800"
"96";"2019-06-22";"125,7060"
"87";"2019-07-07";"3,6900"
"28";"2019-09-11";"1983,7440"
"85";"2019-11-13";"1546,8480"
"23";"2019-12-20";"12898,7640"
"32";"2020-01-20";"2332,0800"
"63";"2019-03-11";"4202,1720"
"72";"2019-04-11";"10848,6000"
"74";"2019-06-07";"10619,5740"
"75";"2019-08-10";"76,7520"
"20";"2019-08-21";"10124,1300"
"84";"2019-09-10";"750,5460"
"94";"2019-11-21";"2428,5120"
"4";"2020-01-06";"21490,5600"
"9";"2020-01-18";"11020,8000"
"91";"2019-03-25";"4550,5080"
"49";"2019-04-09";"14667,7500"
"60";"2019-05-18";"2069,3520"
"98";"2019-08-12";"753,7440"
"61";"2019-09-08";"2,4600"
"78";"2020-01-21";"1221,1440"
"50";"2020-01-30";"2171,6880"
"94";"2019-02-28";"994,8240"
"83";"2019-05-23";"5940,9000"
"64";"2019-06-29";",4920"
"85";"2019-07-16";"1095,1920"
"74";"2019-10-08";"5372,6400"
"29";"2020-02-08";"189,4200"
"54";"2019-04-18";"19034,4960"
"12";"2019-05-09";"36917,7120"
"62";"2019-06-01";"1877,4720"
"85";"2019-06-20";"3030,7200"
"14";"2019-07-02";"1468,3740"
"43";"2019-07-11";"2994,8040"
"74";"2019-09-12";"670,1040"
"72";"2020-03-14";"2902,8000"
"95";"2019-03-27";"6641,0160"
"73";"2019-09-11";"1286,0880"
"97";"2019-11-16";"216,4800"
"10";"2019-03-13";"9475,9200"
"28";"2019-06-20";"13100,9760"
"29";"2019-07-17";"2923,9560"
"66";"2019-09-14";"236,1600"
"96";"2019-10-20";"1,2300"
"89";"2019-10-23";"1521,5100"
"16";"2019-09-11";"3337,2360"
"46";"2019-10-17";"10946,0160"
"24";"2019-03-07";"22238,8920"
"59";"2020-03-21";"180,0720"
"67";"2019-03-13";"5732,5380"
"14";"2019-06-26";"12162,2400"
"47";"2019-11-13";"4211,5200"
"77";"2019-12-25";"988,1820"
"98";"2020-01-05";"9,8400"
"36";"2020-02-05";"3406,6080"
"80";"2019-03-06";"6002,4000"
"66";"2020-03-18";"1737,7440"
"69";"2019-05-29";"17260,3440"
"99";"2019-07-10";"3055,3200"
"58";"2019-08-21";"98,4000"
"88";"2019-10-02";"750,5460"
"43";"2020-02-08";"413,2800"
"82";"2019-04-03";"10548,4800"
"71";"2019-06-26";"981,5400"
"23";"2019-09-08";"13,2840"
"46";"2019-10-23";"5067,6000"
"20";"2019-12-25";"6925,3920"
"35";"2020-01-15";"2833,9200"
"9";"2020-03-18";"13303,6800"
"42";"2019-07-10";"1666,4040"
"31";"2019-10-02";"2196,2880"
"64";"2020-02-19";"6123,9240"
"97";"2019-04-24";"2792,3460"
"55";"2019-05-15";"12221,2800"
"13";"2019-06-05";"32119,7280"
"2";"2019-08-28";"3936,0000"
"75";"2019-11-01";"3321,0000"
"4";"2019-11-07";"23261,7600"
"23";"2020-03-12";"5018,4000"
"46";"2019-03-25";"10397,9280"
"11";"2019-10-12";"16751,6160"
"82";"2019-10-29";"5038,0800"
"11";"2019-11-04";"14327,0400"
"30";"2020-03-09";"2963,8080"
"70";"2019-05-30";"13984,6080"
"18";"2019-10-09";"14104,9020"
"63";"2020-01-03";"3675,2400"
"37";"2020-03-06";"2180,5440"
"60";"2019-03-19";"1075,0200"
"77";"2019-05-27";"3908,9400"
"68";"2019-11-04";"1686,3300"
"89";"2019-04-23";"1754,2260"
"13";"2019-05-30";"57247,1520"
"77";"2019-06-19";"2259,2640"
"4";"2019-10-15";"35896,3200"
"49";"2020-01-09";"4754,6880"
"18";"2019-04-06";"578,5920"
"67";"2019-04-08";"10930,7640"
"91";"2019-05-21";"3885,3240"
"20";"2019-05-27";"25120,0440"
"20";"2019-06-02";"50,1840"
"22";"2019-07-23";"1464,9300"
"30";"2019-09-05";"671,0880"
"42";"2020-01-06";"2239,0920"
"2";"2020-03-21";"6612,4800"
"18";"2019-03-14";"5285,0640"
"67";"2019-03-16";"21,4020"
"60";"2019-04-11";"5644,4700"
"75";"2019-04-29";"3440,5560"
"98";"2019-05-18";"319,3080"
"91";"2019-06-13";"1148,3280"
"30";"2019-08-13";"861,9840"
"79";"2019-08-15";"1388,1780"
"61";"2019-10-15";"4740,9120"
"61";"2019-11-07";"4532,3040"
"88";"2019-03-07";"3399,9660"
"52";"2020-03-24";"612,5400"
"96";"2019-04-20";"359,1600"
"1";"2019-08-24";"30984,1920"
"87";"2019-09-05";"284,6220"
"13";"2019-12-31";"10414,6560"
"96";"2019-03-28";"4073,7600"
"22";"2019-08-15";"3005,1360"
"9";"2019-09-14";"5510,4000"
"32";"2019-10-03";"3062,2080"
"53";"2019-10-17";"5106,9600"
"19";"2019-11-25";"9598,4280"
"21";"2020-01-21";"4565,7600"
"85";"2020-02-10";"2061,4800"
"61";"2019-04-12";"23124,2460"
"60";"2019-10-14";"2517,5640"
"26";"2019-11-22";"6344,8320"
"14";"2020-01-24";"13110,5700"
"78";"2020-02-13";"2545,1160"
"15";"2020-02-20";"3778,5600"
"95";"2019-03-04";"3369,2160"
"54";"2019-04-15";"20906,3100"
"67";"2019-10-11";"7141,8720"
"76";"2019-11-25";",0000"
"91";"2019-12-16";"1168,9920"
"58";"2020-03-20";"118,0800"
"81";"2019-04-02";"13930,9800"
"4";"2019-04-12";"74036,1600"
"34";"2019-05-21";"165,3120"
"98";"2019-06-10";"4078,9260"
"49";"2019-06-14";"5948,0340"
"29";"2019-08-12";"2240,0760"
"3";"2019-10-14";"18514,9440"
"71";"2020-01-24";",0000"
"29";"2020-02-14";"7728,3360"
"38";"2019-03-04";"7479,6300"
"68";"2019-04-09";"4044,2400"
"5";"2019-04-16";"87739,3440"
"69";"2019-05-06";"11530,5120"
"16";"2019-08-19";"7155,6480"
"81";"2019-10-28";"7979,7480"
"96";"2019-11-15";"2701,0800"
"49";"2020-01-03";"7534,9800"
"64";"2020-01-27";"2377,8360"
"3";"2019-03-19";"9918,7200"
"82";"2019-04-26";"7163,5200"
"76";"2019-05-03";"7094,6400"
"97";"2019-05-14";"1870,0920"
"7";"2019-07-05";"1102,0800"
"54";"2019-10-18";"904,7880"
"98";"2019-12-13";"923,2380"
"11";"2019-04-09";"28764,2880"
"42";"2019-06-17";"2771,9280"
"15";"2019-07-26";"661,2480"
"79";"2019-08-09";"534,5580"
"94";"2019-09-02";"367,5240"
"31";"2019-09-09";"1224,0960"
"46";"2019-09-27";"3609,3120"
"18";"2019-11-01";"13964,1900"
"22";"2020-02-17";"8236,0800"
"45";"2019-03-01";"5507,4480"
"19";"2019-04-30";"11151,1800"
"19";"2019-05-03";"37010,4540"
"34";"2019-05-27";"86,5920"
"23";"2019-08-16";"7788,3600"
"44";"2019-08-30";"815,7360"
"83";"2019-11-22";",0000"
"53";"2019-03-22";"9161,5320"
"74";"2019-04-05";"11458,4340"
"84";"2019-05-24";"5449,1460"
"21";"2019-07-19";"1913,8800"
"31";"2019-09-06";"2290,7520"
"52";"2019-09-20";"1071,3300"
"10";"2019-10-11";"27152,4960"
"36";"2020-02-08";"1594,0800"
"76";"2019-12-09";",0000"
"53";"2020-02-08";"5018,4000"
"97";"2019-03-09";"329,6400"
"31";"2019-03-15";"4177,0800"
"68";"2019-05-13";"3940,9200"
"18";"2019-01-30";"1928,1480"
"87";"2019-09-16";"489,7860"
"77";"2019-11-09";"557,9280"
"11";"2019-11-21";"29315,3280"
"32";"2019-12-02";"3247,2000"
"45";"2020-01-15";"3232,4400"
"78";"2019-05-08";"4684,8240"
"12";"2019-05-20";"22999,0320"
"19";"2019-12-09";"4625,0460"
"26";"2020-03-21";"652,3920"
"34";"2019-03-13";"10762,9920"
"52";"2019-04-01";"8832,3840"
"83";"2019-06-03";"23288,3280"
"72";"2019-08-26";"1269,3600"
"16";"2019-10-24";"9359,0700"
"4";"2019-05-25";"60456,9600"
"68";"2019-06-14";"1537,9920"
"53";"2019-08-12";"1511,4240"
"58";"2020-01-14";"54,6120"
"89";"2020-03-17";"996,5460"
"18";"2020-03-23";"1475,2620"
"11";"2019-05-22";"22813,0560"
"75";"2019-06-11";"3381,5160"
"4";"2019-06-17";"20545,9200"
"46";"2019-08-15";"3158,6400"
"23";"2019-10-21";"5578,5420"
"19";"2020-01-07";"4848,9060"
"40";"2020-01-21";"1228,0320"
"83";"2020-01-27";"2138,7240"
"44";"2019-03-17";"2,9520"
"5";"2019-04-02";"46406,9160"
"22";"2019-06-10";"7522,4340"
"28";"2019-08-22";"7695,8640"
"71";"2019-08-28";"138,0060"
"1";"2020-01-14";"6234,6240"
"69";"2019-03-30";"327,6720"
"57";"2019-05-26";"2,2140"
"5";"2019-10-05";"11893,6080"
"59";"2019-10-30";"2169,7200"
"52";"2019-11-25";"5016,9240"
"22";"2020-01-05";",0000"
"32";"2019-05-13";"10872,2160"
"47";"2019-05-31";"24469,1280"
"40";"2019-06-26";"2701,0800"
"89";"2019-09-13";"941,1960"
"98";"2019-11-06";"1808,5920"
"59";"2019-11-22";"2387,1840"
"22";"2019-12-13";"2214,0000"
"46";"2020-03-11";"6765,9840"
"87";"2019-04-09";"6407,5620"
"87";"2019-04-15";"14548,1940"
"32";"2019-06-05";"13299,7440"
"62";"2019-10-28";"2221,3800"
"4";"2019-12-20";"34125,1200"
"30";"2020-01-03";"5264,4000"
"16";"2019-03-29";"45979,8600"
"50";"2019-05-29";"14228,1480"
"11";"2019-06-14";"11571,8400"
"99";"2019-08-16";"8796,9600"
"12";"2020-01-10";"5614,7040"
"29";"2019-06-07";"29147,0640"
"50";"2019-06-21";"4957,3920"
"81";"2019-08-23";"11382,4200"
"80";"2019-10-21";"1950,5340"
"35";"2020-02-21";"8078,6400"
"19";"2019-06-12";"4956,4080"
"83";"2019-07-02";"554,4840"
"38";"2019-07-25";"2711,9040"
"11";"2019-12-17";"13224,9600"
"98";"2019-04-11";"4624,8000"
"59";"2019-04-27";"932,8320"
"60";"2019-05-24";"2541,1800"
"23";"2019-10-15";"8924,8800"
"96";"2019-12-28";"92,2500"
"72";"2019-02-27";"555,9600"
"10";"2020-03-02";"14334,9120"
"33";"2019-03-15";"1283,1360"
"52";"2019-04-30";"6961,8000"
"1";"2019-05-27";"24938,4960"
"20";"2019-07-09";"2108,9580"
"52";"2019-11-02";"702,5760"
"13";"2019-11-18";"11571,8400"
"77";"2019-05-13";"2792,1000"
"14";"2019-05-20";"29351,7360"
"64";"2019-09-06";"1907,9760"
"42";"2019-11-07";"4042,7640"
"3";"2019-11-23";"23143,6800"
"78";"2019-12-12";"753,2520"
"76";"2020-01-07";",0000"
"37";"2020-01-23";"1025,3280"
"15";"2019-02-27";"1275,2640"
"15";"2019-03-05";"11477,3760"
"70";"2019-05-16";"11467,5360"
"74";"2019-08-26";"1189,6560"
"98";"2019-10-31";"2005,8840"
"32";"2019-12-31";"3237,3600"
"47";"2020-01-18";"384,9900"
"45";"2020-02-13";"7654,2900"
"63";"2020-03-03";"2324,7000"
"23";"2019-03-26";"10931,9940"
"30";"2019-07-01";"558,9120"
"82";"2019-09-16";"551,0400"
"60";"2019-11-26";"1018,4400"
"21";"2019-12-12";"2902,8000"
"94";"2020-01-23";"1354,2300"
"67";"2019-05-21";"8522,4240"
"71";"2019-09-03";"122,2620"
"68";"2019-12-17";"1831,4700"
"29";"2020-01-02";"8427,9600"
"81";"2020-03-19";"7941,8640"
"26";"2019-03-18";"3073,0320"
"12";"2019-06-15";"1912,8960"
"78";"2019-12-09";"1383,0120"
"21";"2019-05-11";"15739,0800"
"55";"2019-07-17";"1605,8880"
"61";"2019-10-01";"1706,9940"
"85";"2019-12-06";"2678,9400"
"91";"2020-02-20";"1233,6900"
"79";"2019-09-21";"51,6600"
"54";"2019-10-04";"2290,7520"
"21";"2019-12-09";"3468,6000"
"2";"2020-01-18";"12595,2000"
"31";"2019-04-16";"26063,2080"
"67";"2019-05-15";"15800,5800"
"48";"2019-06-24";"3197,0160"
"97";"2019-09-14";"83,6400"
"54";"2019-03-06";"9500,7660"
"42";"2019-05-02";"13437,5040"
"60";"2019-05-21";"2942,6520"
"2";"2019-07-16";"8501,7600"
"91";"2019-07-23";"670,8420"
"14";"2019-11-22";"24344,1600"
"48";"2020-01-22";"2833,9200"
"20";"2020-01-31";"8420,8260"
"64";"2019-03-01";"5867,1000"
"94";"2019-06-28";"1293,7140"
"72";"2019-09-27";"1161,1200"
"49";"2019-11-04";"6071,2800"
"96";"2019-12-02";"4737,2220"
"48";"2020-02-14";"9470,0160"
"95";"2019-04-10";"7572,3720"
"76";"2019-07-08";"265,6800"
"49";"2019-11-27";"8303,9760"
"75";"2019-12-11";"938,7360"
"66";"2020-02-10";"1117,8240"
"38";"2020-02-19";"5046,4440"
"95";"2019-05-03";"5424,3000"
"37";"2019-06-28";"1005,1560"
"84";"2019-07-26";"264,6960"
"26";"2019-09-20";"677,9760"
"15";"2019-09-27";"944,6400"
"88";"2019-12-04";"2066,4000"
"75";"2020-01-03";"3179,3040"
"9";"2020-01-15";"5667,8400"
"17";"2020-02-28";"18260,0880"
"24";"2019-04-19";"48381,5580"
"42";"2019-05-08";"11512,8000"
"55";"2019-06-21";"11201,8560"
"73";"2019-07-10";"1928,3940"
"50";"2019-12-24";"2044,2600"
"9";"2020-02-04";"3778,5600"
"21";"2019-05-17";"25333,0800"
"96";"2019-05-30";"4300,0800"
"16";"2019-10-18";"14254,7160"
"67";"2019-11-17";"1,4760"
"9";"2019-12-26";"18263,0400"
"68";"2020-01-03";"2159,3880"
"73";"2020-01-15";"1431,7200"
"46";"2020-01-14";"2768,9760"
"75";"2020-03-09";"1230,9840"
"60";"2019-06-13";"1504,2900"
"32";"2019-06-22";"1501,5840"
"61";"2019-08-16";"3820,8720"
"34";"2019-08-15";"1239,8400"
"35";"2019-10-18";"9312,5760"
"49";"2019-11-07";"9171,6180"
"35";"2019-04-15";"25849,6800"
"46";"2019-05-24";"26629,9920"
"87";"2020-01-06";"2804,1540"
"99";"2019-04-12";"9269,2800"
"48";"2019-08-09";"971,2080"
"49";"2019-10-12";"7730,3040"
"13";"2019-03-08";"32487,7440"
"11";"2020-03-12";"11020,8000"
"32";"2019-05-30";"24767,2800"
"24";"2019-06-04";"26338,7280"
"89";"2019-01-30";"194,0940"
"94";"2019-11-01";"2237,3700"
"10";"2019-12-13";"9564,4800"
"45";"2020-01-27";"1315,6080"
"11";"2020-02-15";"16751,6160"
"20";"2020-03-17";"4149,0360"
"22";"2019-03-19";"2637,1200"
"23";"2019-05-22";"25585,9680"
"77";"2019-10-26";"557,9280"
"18";"2019-12-31";"10671,4800"
"96";"2020-01-17";"2113,6320"
"20";"2020-02-23";"41,3280"
"98";"2020-03-11";"1746,1080"
"97";"2020-03-21";"59,0400"
"63";"2019-04-03";"10061,8920"
"23";"2019-06-17";"11521,6560"
"82";"2019-06-25";"3384,9600"
"85";"2019-11-19";"2214,0000"
"35";"2019-03-26";"14358,5280"
"44";"2019-04-26";"7478,6460"
"15";"2019-05-24";"10863,3600"
"45";"2019-06-29";"183,5160"
"12";"2019-07-08";"663,2160"
"22";"2019-10-11";"5457,2640"
"57";"2019-11-05";"123,9840"
"5";"2020-03-16";"7841,9880"
"89";"2020-03-23";"805,1580"
"91";"2019-03-19";"1590,3900"
"79";"2019-05-21";"5259,4800"
"68";"2019-07-01";"325,9500"
"71";"2019-11-25";",0000"
"29";"2019-05-18";"1737,0060"
"36";"2019-10-31";"6608,0520"
"66";"2019-12-06";"2843,7600"
"37";"2020-01-03";"1402,2000"
"18";"2020-01-06";"6261,6840"
"67";"2020-02-08";"30,9960"
"98";"2020-03-05";"2229,7440"
"58";"2019-03-28";"318,3240"
"4";"2019-06-14";"16413,1200"
"59";"2020-01-21";"1262,4720"
"19";"2019-09-06";"5966,9760"
"63";"2019-11-01";"3247,2000"
"15";"2019-11-26";"2833,9200"
"40";"2020-02-13";"3409,5600"
"7";"2019-04-30";"22041,6000"
"37";"2019-06-11";"1064,6880"
"14";"2019-09-23";"2342,4120"
"13";"2019-10-29";"12028,4160"
