"id";"iniciopromo";"finpromo";"semanainicio";"semanafin";"Producto";"preciotarifa";"preciopromocion";"cantidad";"tipopromo"
"9800";"2019-06-10 00:00:00";"2019-06-17 00:00:00";"24";"25";"95";"3,66357";"3,46611";"";""
"9801";"2019-06-10 00:00:00";"2019-06-17 00:00:00";"24";"25";"44";"3,65661";"3,45960";"";""
"9812";"2019-06-28 00:00:00";"2019-07-15 00:00:00";"26";"29";"26";"3,95850";"3,57306";"";""
"9813";"2019-06-28 00:00:00";"2019-07-15 00:00:00";"26";"29";"38";"3,91500";"3,56469";"";""
"9814";"2019-07-12 00:00:00";"2019-07-31 00:00:00";"28";"31";"36";"3,87150";"3,50145";"";""
"9816";"2019-06-28 00:00:00";"2019-07-15 00:00:00";"26";"29";"26";"3,78450";"3,57306";"";""
"9817";"2019-06-28 00:00:00";"2019-07-15 00:00:00";"26";"29";"38";"3,78450";"3,56469";"";""
"9818";"2019-07-12 00:00:00";"2019-07-31 00:00:00";"28";"31";"36";"3,74100";"3,50145";"";""
"9823";"2019-06-07 00:00:00";"2019-06-14 00:00:00";"23";"24";"20";"3,61050";"3,28290";"";""
"9824";"2019-06-07 00:00:00";"2019-06-14 00:00:00";"23";"24";"26";"3,95850";"3,59724";"";""
"9841";"2019-06-07 00:00:00";"2019-06-19 00:00:00";"23";"25";"23";"3,69750";"3,35730";"";""
"9842";"2019-06-07 00:00:00";"2019-06-19 00:00:00";"23";"25";"23";"3,69750";"3,35730";"";""
"9843";"2019-06-07 00:00:00";"2019-06-19 00:00:00";"23";"25";"23";"3,69750";"3,35730";"";""
"9844";"2019-06-07 00:00:00";"2019-06-19 00:00:00";"23";"25";"23";"3,69750";"3,35730";"";""
"9845";"2019-06-27 00:00:00";"2019-06-27 00:00:00";"26";"26";"9";"3,49044";"3,73116";"17";""
"9847";"2019-06-17 00:00:00";"2019-06-21 00:00:00";"25";"25";"20";"3,95850";"4,23150";"";"MERCANCÍA S/C"
"9850";"2019-06-18 00:00:00";"2019-06-25 00:00:00";"25";"26";"85";"4,73628";"4,48632";"";""
"9851";"2019-06-18 00:00:00";"2019-06-25 00:00:00";"25";"26";"73";"4,46484";"4,23801";"";""
"9857";"2019-06-17 00:00:00";"2019-06-23 00:00:00";"25";"25";"87";"5,13300";"5,20800";"";""
"9866";"2019-06-03 00:00:00";"2019-06-29 00:00:00";"23";"26";"26";"3,78450";"3,64095";"";""
"9868";"2019-06-03 00:00:00";"2019-06-29 00:00:00";"23";"26";"59";"4,99380";"4,80531";"";""
"9869";"2019-06-03 00:00:00";"2019-06-29 00:00:00";"23";"26";"38";"3,88890";"3,74046";"";""
"9870";"2019-06-03 00:00:00";"2019-06-29 00:00:00";"23";"26";"36";"3,74100";"3,59910";"";""
"9872";"2019-06-19 00:00:00";"2019-07-08 00:00:00";"25";"28";"10";"3,39300";"3,62700";"";""
"9873";"2019-06-19 00:00:00";"2019-07-08 00:00:00";"25";"28";"10";"3,39300";"3,62700";"";""
"9874";"2019-06-19 00:00:00";"2019-07-08 00:00:00";"25";"28";"10";"3,39300";"3,62700";"";""
"9875";"2019-06-19 00:00:00";"2019-07-08 00:00:00";"25";"28";"10";"3,39300";"3,62700";"";""
"9876";"2019-06-19 00:00:00";"2019-07-08 00:00:00";"25";"28";"10";"3,39300";"3,62700";"";""
"9877";"2019-06-19 00:00:00";"2019-07-08 00:00:00";"25";"28";"10";"3,39300";"3,62700";"";""
"9878";"2019-06-19 00:00:00";"2019-07-08 00:00:00";"25";"28";"10";"3,39300";"3,62700";"";""
"9879";"2019-06-19 00:00:00";"2019-07-08 00:00:00";"25";"28";"10";"3,39300";"3,62700";"";""
"9880";"2019-06-19 00:00:00";"2019-07-08 00:00:00";"25";"28";"13";"3,93240";"4,20360";"";""
"9881";"2019-06-19 00:00:00";"2019-07-08 00:00:00";"25";"28";"13";"3,93240";"4,20360";"";""
"9882";"2019-06-19 00:00:00";"2019-07-08 00:00:00";"25";"28";"13";"3,93240";"4,20360";"";""
"9883";"2019-06-19 00:00:00";"2019-07-08 00:00:00";"25";"28";"13";"3,93240";"4,20360";"";""
"9884";"2019-06-19 00:00:00";"2019-07-08 00:00:00";"25";"28";"13";"3,93240";"4,20360";"";""
"9885";"2019-06-19 00:00:00";"2019-07-08 00:00:00";"25";"28";"13";"3,93240";"4,20360";"";""
"9886";"2019-06-19 00:00:00";"2019-07-08 00:00:00";"25";"28";"13";"3,93240";"4,20360";"";""
"9887";"2019-06-19 00:00:00";"2019-07-08 00:00:00";"25";"28";"13";"3,93240";"4,20360";"";""
"9888";"2019-06-14 00:00:00";"2019-06-21 00:00:00";"24";"25";"57";"3,61050";"3,39636";"";""
"9889";"2019-06-14 00:00:00";"2019-06-21 00:00:00";"24";"25";"23";"3,78450";"3,56004";"";""
"9895";"2019-07-01 00:00:00";"2019-07-08 00:00:00";"27";"28";"45";"5,25915";"5,04432";"";""
"9896";"2019-07-01 00:00:00";"2019-07-08 00:00:00";"27";"28";"45";"5,25915";"5,04432";"";""
"9897";"2019-07-01 00:00:00";"2019-07-08 00:00:00";"27";"28";"45";"5,25915";"5,04432";"";""
"9898";"2019-07-01 00:00:00";"2019-07-08 00:00:00";"27";"28";"45";"5,25915";"5,04432";"";""
"9899";"2019-07-01 00:00:00";"2019-07-08 00:00:00";"27";"28";"45";"5,25915";"5,04432";"";""
"9900";"2019-07-08 00:00:00";"2019-07-15 00:00:00";"28";"29";"43";"4,46136";"4,48539";"";""
"9903";"2019-07-08 00:00:00";"2019-07-15 00:00:00";"28";"29";"43";"4,46136";"4,48539";"";""
"9904";"2019-07-08 00:00:00";"2019-07-15 00:00:00";"28";"29";"43";"4,46136";"4,48539";"";""
"9905";"2019-07-08 00:00:00";"2019-07-15 00:00:00";"28";"29";"43";"4,46136";"4,48539";"";""
"9906";"2019-07-08 00:00:00";"2019-07-15 00:00:00";"28";"29";"43";"4,46136";"4,48539";"";""
"9907";"2019-07-08 00:00:00";"2019-07-15 00:00:00";"28";"29";"18";"4,46136";"4,48539";"";""
"9908";"2019-07-08 00:00:00";"2019-07-15 00:00:00";"28";"29";"18";"4,46136";"4,48539";"";""
"9909";"2019-07-08 00:00:00";"2019-07-15 00:00:00";"28";"29";"18";"4,46136";"4,48539";"";""
"9910";"2019-07-08 00:00:00";"2019-07-15 00:00:00";"28";"29";"18";"4,46136";"4,48539";"";""
"9911";"2019-07-08 00:00:00";"2019-07-15 00:00:00";"28";"29";"18";"4,46136";"4,48539";"";""
"9932";"2019-07-15 00:00:00";"2019-07-22 00:00:00";"29";"30";"14";"3,52263";"3,57306";"";""
"9933";"2019-07-15 00:00:00";"2019-07-22 00:00:00";"29";"30";"14";"3,52263";"3,57306";"";""
"9934";"2019-07-15 00:00:00";"2019-07-22 00:00:00";"29";"30";"14";"3,52263";"3,57306";"";""
"9935";"2019-07-15 00:00:00";"2019-07-22 00:00:00";"29";"30";"14";"3,52263";"3,57306";"";""
"9936";"2019-07-15 00:00:00";"2019-07-22 00:00:00";"29";"30";"14";"3,52263";"3,57306";"";""
"9947";"2019-07-22 00:00:00";"2019-07-29 00:00:00";"30";"31";"19";"4,44483";"4,53282";"";""
"9949";"2019-07-22 00:00:00";"2019-07-29 00:00:00";"30";"31";"19";"4,44483";"4,53282";"";""
"9950";"2019-07-22 00:00:00";"2019-07-29 00:00:00";"30";"31";"19";"4,44483";"4,53282";"";""
"9951";"2019-07-22 00:00:00";"2019-07-29 00:00:00";"30";"31";"19";"4,44483";"4,53282";"";""
"9952";"2019-07-22 00:00:00";"2019-07-29 00:00:00";"30";"31";"19";"4,44483";"4,53282";"";""
"9953";"2019-07-01 00:00:00";"2019-07-08 00:00:00";"27";"28";"47";"3,97938";"3,92274";"";"FOLLETO"
"9954";"2019-07-01 00:00:00";"2019-07-08 00:00:00";"27";"28";"47";"3,97938";"3,92274";"";"FOLLETO"
"9955";"2019-07-01 00:00:00";"2019-07-08 00:00:00";"27";"28";"47";"3,97938";"3,92274";"";"FOLLETO"
"9956";"2019-07-01 00:00:00";"2019-07-08 00:00:00";"27";"28";"47";"3,97938";"3,92274";"";"FOLLETO"
"9957";"2019-07-01 00:00:00";"2019-07-08 00:00:00";"27";"28";"47";"3,97938";"3,92274";"";"FOLLETO"
"9958";"2019-07-01 00:00:00";"2019-07-08 00:00:00";"27";"28";"16";"3,96894";"3,90693";"";"FOLLETO"
"9960";"2019-07-01 00:00:00";"2019-07-08 00:00:00";"27";"28";"16";"3,96894";"3,90693";"";"FOLLETO"
"9961";"2019-07-01 00:00:00";"2019-07-08 00:00:00";"27";"28";"16";"3,96894";"3,90693";"";"FOLLETO"
"9962";"2019-07-01 00:00:00";"2019-07-08 00:00:00";"27";"28";"16";"3,96894";"3,90693";"";"FOLLETO"
"9963";"2019-07-01 00:00:00";"2019-07-08 00:00:00";"27";"28";"16";"3,96894";"3,90693";"";"FOLLETO"
"9966";"2019-06-24 00:00:00";"2019-06-30 00:00:00";"26";"26";"23";"3,87150";"3,85950";"";""
"9967";"2019-06-24 00:00:00";"2019-06-30 00:00:00";"26";"26";"96";"5,04600";"5,11500";"";""
"9968";"2019-07-01 00:00:00";"2019-07-07 00:00:00";"27";"27";"73";"4,91550";"4,97550";"";""
"9970";"2019-07-08 00:00:00";"2019-07-14 00:00:00";"28";"28";"20";"3,61050";"3,58050";"";""
"9971";"2019-07-08 00:00:00";"2019-07-14 00:00:00";"28";"28";"89";"5,36790";"5,45910";"";""
"9972";"2019-07-15 00:00:00";"2019-07-21 00:00:00";"29";"29";"54";"3,82800";"3,81300";"";""
"9974";"2019-07-22 00:00:00";"2019-07-28 00:00:00";"30";"30";"61";"3,61050";"3,58050";"";""
"10028";"2019-06-28 00:00:00";"2019-07-11 00:00:00";"26";"28";"73";"4,91550";"4,62396";"";""
"10030";"2019-06-28 00:00:00";"2019-07-11 00:00:00";"26";"28";"73";"4,91550";"4,62396";"";""
"10032";"2019-06-28 00:00:00";"2019-07-11 00:00:00";"26";"28";"73";"4,78500";"4,50120";"";""
"10034";"2019-06-28 00:00:00";"2019-07-11 00:00:00";"26";"28";"73";"4,91550";"4,62396";"";""
"10036";"2019-06-28 00:00:00";"2019-07-11 00:00:00";"26";"28";"73";"4,91550";"4,62396";"";""
"10038";"2019-06-28 00:00:00";"2019-07-11 00:00:00";"26";"28";"73";"4,91550";"4,62396";"";""
"10040";"2019-06-28 00:00:00";"2019-07-11 00:00:00";"26";"28";"73";"4,91550";"4,62396";"";""
"10042";"2019-06-28 00:00:00";"2019-07-11 00:00:00";"26";"28";"73";"4,91550";"4,62396";"";""
"10044";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"44";"3,61050";"3,28290";"";""
"10045";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"44";"3,61050";"3,28290";"";""
"10046";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"44";"3,61050";"3,28290";"";""
"10047";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"44";"3,61050";"3,28290";"";""
"10048";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"44";"3,61050";"3,28290";"";""
"10049";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"44";"3,61050";"3,28290";"";""
"10050";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"44";"3,61050";"3,28290";"";""
"10051";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"44";"3,61050";"3,28290";"";""
"10052";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"44";"3,61050";"3,28290";"";""
"10063";"2019-07-15 00:00:00";"2019-07-24 00:00:00";"29";"30";"73";"4,82850";"4,38960";"";""
"10064";"2019-07-15 00:00:00";"2019-07-24 00:00:00";"29";"30";"73";"4,82850";"4,38960";"";""
"10065";"2019-07-15 00:00:00";"2019-07-24 00:00:00";"29";"30";"73";"4,82850";"4,38960";"";""
"10066";"2019-07-15 00:00:00";"2019-07-24 00:00:00";"29";"30";"73";"4,82850";"4,38960";"";""
"10067";"2019-07-15 00:00:00";"2019-07-24 00:00:00";"29";"30";"73";"4,82850";"4,38960";"";""
"10068";"2019-07-15 00:00:00";"2019-07-24 00:00:00";"29";"30";"73";"4,82850";"4,38960";"";""
"10069";"2019-07-15 00:00:00";"2019-07-24 00:00:00";"29";"30";"73";"4,82850";"4,38960";"";""
"10070";"2019-07-15 00:00:00";"2019-07-24 00:00:00";"29";"30";"73";"4,82850";"4,38960";"";""
"10071";"2019-07-15 00:00:00";"2019-07-24 00:00:00";"29";"30";"73";"4,82850";"4,38960";"";""
"10081";"2019-07-02 00:00:00";"2019-07-05 00:00:00";"27";"27";"54";"4,04463";"4,06038";"";""
"10082";"2019-07-02 00:00:00";"2019-07-05 00:00:00";"27";"27";"54";"4,04463";"4,06038";"";""
"10083";"2019-07-02 00:00:00";"2019-07-05 00:00:00";"27";"27";"54";"4,04463";"4,06038";"";""
"10084";"2019-07-02 00:00:00";"2019-07-05 00:00:00";"27";"27";"54";"4,04463";"4,06038";"";""
"10085";"2019-07-02 00:00:00";"2019-07-05 00:00:00";"27";"27";"54";"4,04463";"4,06038";"";""
"10086";"2019-07-05 00:00:00";"2019-07-08 00:00:00";"27";"28";"71";"3,85671";"3,85950";"";""
"10087";"2019-07-05 00:00:00";"2019-07-08 00:00:00";"27";"28";"71";"3,85671";"3,85950";"";""
"10088";"2019-07-05 00:00:00";"2019-07-08 00:00:00";"27";"28";"71";"3,85671";"3,85950";"";""
"10089";"2019-07-05 00:00:00";"2019-07-08 00:00:00";"27";"28";"71";"3,85671";"3,85950";"";""
"10090";"2019-07-05 00:00:00";"2019-07-08 00:00:00";"27";"28";"71";"3,85671";"3,85950";"";""
"10111";"2019-07-15 00:00:00";"2019-07-22 00:00:00";"29";"30";"87";"5,92470";"5,96595";"";""
"10112";"2019-07-15 00:00:00";"2019-07-22 00:00:00";"29";"30";"87";"5,92470";"5,96595";"";""
"10113";"2019-07-15 00:00:00";"2019-07-22 00:00:00";"29";"30";"87";"5,92470";"5,96595";"";""
"10114";"2019-07-15 00:00:00";"2019-07-22 00:00:00";"29";"30";"87";"5,92470";"5,96595";"";""
"10115";"2019-07-15 00:00:00";"2019-07-22 00:00:00";"29";"30";"87";"5,92470";"5,96595";"";""
"10116";"2019-07-23 00:00:00";"2019-07-26 00:00:00";"30";"30";"67";"4,79283";"4,84344";"";""
"10117";"2019-07-23 00:00:00";"2019-07-26 00:00:00";"30";"30";"67";"4,79283";"4,84344";"";""
"10118";"2019-07-23 00:00:00";"2019-07-26 00:00:00";"30";"30";"67";"4,79283";"4,84344";"";""
"10119";"2019-07-23 00:00:00";"2019-07-26 00:00:00";"30";"30";"67";"4,79283";"4,84344";"";""
"10120";"2019-07-23 00:00:00";"2019-07-26 00:00:00";"30";"30";"67";"4,79283";"4,84344";"";""
"10121";"2019-07-26 00:00:00";"2019-07-29 00:00:00";"30";"31";"94";"3,94980";"3,95901";"";""
"10122";"2019-07-26 00:00:00";"2019-07-29 00:00:00";"30";"31";"94";"3,94980";"3,95901";"";""
"10123";"2019-07-26 00:00:00";"2019-07-29 00:00:00";"30";"31";"94";"3,94980";"3,95901";"";""
"10124";"2019-07-26 00:00:00";"2019-07-29 00:00:00";"30";"31";"94";"3,94980";"3,95901";"";""
"10125";"2019-07-26 00:00:00";"2019-07-29 00:00:00";"30";"31";"94";"3,94980";"3,95901";"";""
"10141";"2019-07-22 00:00:00";"2019-07-31 00:00:00";"30";"31";"44";"3,61050";"3,28290";"";""
"10142";"2019-07-22 00:00:00";"2019-07-31 00:00:00";"30";"31";"44";"3,61050";"3,28290";"";""
"10143";"2019-07-22 00:00:00";"2019-07-31 00:00:00";"30";"31";"44";"3,61050";"3,28290";"";""
"10144";"2019-07-22 00:00:00";"2019-07-31 00:00:00";"30";"31";"44";"3,61050";"3,28290";"";""
"10145";"2019-07-22 00:00:00";"2019-07-31 00:00:00";"30";"31";"44";"3,61050";"3,28290";"";""
"10146";"2019-07-22 00:00:00";"2019-07-31 00:00:00";"30";"31";"44";"3,61050";"3,28290";"";""
"10147";"2019-07-22 00:00:00";"2019-07-31 00:00:00";"30";"31";"44";"3,61050";"3,28290";"";""
"10148";"2019-07-22 00:00:00";"2019-07-31 00:00:00";"30";"31";"44";"3,61050";"3,28290";"";""
"10149";"2019-07-22 00:00:00";"2019-07-31 00:00:00";"30";"31";"44";"3,61050";"3,28290";"";""
"10152";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"23";"3,69750";"3,35730";"";""
"10153";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"23";"3,69750";"3,35730";"";""
"10154";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"23";"3,69750";"3,35730";"";""
"10155";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"23";"3,69750";"3,35730";"";""
"10156";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"23";"3,69750";"3,35730";"";""
"10157";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"23";"3,69750";"3,35730";"";""
"10158";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"23";"3,69750";"3,35730";"";""
"10159";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"23";"3,69750";"3,35730";"";""
"10160";"2019-07-01 00:00:00";"2019-07-10 00:00:00";"27";"28";"23";"3,69750";"3,35730";"";""
"10162";"2019-06-24 00:00:00";"2019-06-30 00:00:00";"26";"26";"23";"3,87150";"3,85950";"";""
"10163";"2019-06-28 00:00:00";"2019-07-05 00:00:00";"26";"27";"62";"4,49355";"4,34775";"";"FOLLETO"
"10164";"2019-06-28 00:00:00";"2019-07-05 00:00:00";"26";"27";"62";"4,49355";"4,34775";"";"FOLLETO"
"10165";"2019-06-28 00:00:00";"2019-07-05 00:00:00";"26";"27";"62";"4,49355";"4,34775";"";"FOLLETO"
"10166";"2019-06-28 00:00:00";"2019-07-05 00:00:00";"26";"27";"62";"4,49355";"4,34775";"";"FOLLETO"
"10167";"2019-07-05 00:00:00";"2019-07-15 00:00:00";"27";"29";"31";"4,69800";"4,41750";"";"FOLLETO"
"10168";"2019-07-05 00:00:00";"2019-07-15 00:00:00";"27";"29";"31";"4,69800";"4,41750";"";"FOLLETO"
"10169";"2019-07-05 00:00:00";"2019-07-15 00:00:00";"27";"29";"31";"4,69800";"4,41750";"";"FOLLETO"
"10170";"2019-07-05 00:00:00";"2019-07-15 00:00:00";"27";"29";"31";"4,69800";"4,41750";"";"FOLLETO"
"10171";"2019-07-12 00:00:00";"2019-07-19 00:00:00";"28";"29";"35";"4,58055";"4,32450";"";"FOLLETO"
"10172";"2019-07-12 00:00:00";"2019-07-19 00:00:00";"28";"29";"35";"4,58055";"4,32450";"";"FOLLETO"
"10173";"2019-07-12 00:00:00";"2019-07-19 00:00:00";"28";"29";"35";"4,58055";"4,32450";"";"FOLLETO"
"10174";"2019-07-12 00:00:00";"2019-07-19 00:00:00";"28";"29";"35";"4,58055";"4,32450";"";"FOLLETO"
"10175";"2019-07-19 00:00:00";"2019-07-26 00:00:00";"29";"30";"66";"4,86330";"4,62675";"";"FOLLETO"
"10176";"2019-07-19 00:00:00";"2019-07-26 00:00:00";"29";"30";"66";"4,86330";"4,62675";"";"FOLLETO"
"10177";"2019-07-19 00:00:00";"2019-07-26 00:00:00";"29";"30";"66";"4,86330";"4,62675";"";"FOLLETO"
"10178";"2019-07-19 00:00:00";"2019-07-26 00:00:00";"29";"30";"66";"4,86330";"4,62675";"";"FOLLETO"
"10179";"2019-07-26 00:00:00";"2019-08-02 00:00:00";"30";"31";"42";"4,66755";"4,60350";"";""
"10180";"2019-07-26 00:00:00";"2019-08-02 00:00:00";"30";"31";"42";"4,66755";"4,60350";"";""
"10181";"2019-07-26 00:00:00";"2019-08-02 00:00:00";"30";"31";"42";"4,66755";"4,60350";"";""
"10182";"2019-07-26 00:00:00";"2019-08-02 00:00:00";"30";"31";"42";"4,66755";"4,60350";"";""
"10183";"2019-08-02 00:00:00";"2019-08-09 00:00:00";"31";"32";"12";"4,69800";"4,28730";"";""
"10184";"2019-08-02 00:00:00";"2019-08-09 00:00:00";"31";"32";"12";"4,69800";"4,28730";"";""
"10185";"2019-08-02 00:00:00";"2019-08-09 00:00:00";"31";"32";"12";"4,69800";"4,28730";"";""
"10186";"2019-08-02 00:00:00";"2019-08-09 00:00:00";"31";"32";"12";"4,69800";"4,28730";"";""
"10187";"2019-08-02 00:00:00";"2019-08-09 00:00:00";"31";"32";"55";"3,91500";"3,25500";"";""
"10188";"2019-08-02 00:00:00";"2019-08-09 00:00:00";"31";"32";"55";"3,91500";"3,25500";"";""
"10189";"2019-08-02 00:00:00";"2019-08-09 00:00:00";"31";"32";"55";"3,91500";"3,25500";"";""
"10190";"2019-08-02 00:00:00";"2019-08-09 00:00:00";"31";"32";"55";"3,91500";"3,25500";"";""
"10195";"2019-07-26 00:00:00";"2019-07-29 00:00:00";"30";"31";"3";"3,20595";"3,42705";"20";""
"10196";"2019-07-26 00:00:00";"2019-07-29 00:00:00";"30";"31";"3";"3,20595";"3,42705";"19";""
"10197";"2019-07-26 00:00:00";"2019-07-29 00:00:00";"30";"31";"3";"3,20595";"3,42705";"15";""
"10198";"2019-07-26 00:00:00";"2019-07-29 00:00:00";"30";"31";"3";"3,20595";"3,42705";"7";""
"10199";"2019-07-26 00:00:00";"2019-07-29 00:00:00";"30";"31";"3";"3,20595";"3,42705";"11";""
"10200";"2019-07-26 00:00:00";"2019-07-29 00:00:00";"30";"31";"3";"3,20595";"3,42705";"12";""
"10204";"2019-07-01 00:00:00";"2019-07-08 00:00:00";"27";"28";"82";"3,52350";"3,62607";"";""
"10205";"2019-07-08 00:00:00";"2019-07-18 00:00:00";"28";"29";"97";"3,58092";"3,45216";"";""
"10206";"2019-07-08 00:00:00";"2019-07-18 00:00:00";"28";"29";"67";"4,51182";"4,31148";"";""
"10207";"2019-07-08 00:00:00";"2019-07-18 00:00:00";"28";"29";"98";"3,48435";"3,34428";"";""
"10220";"2019-07-09 00:00:00";"2019-07-11 00:00:00";"28";"28";"4";"3,52959";"3,77301";"20";""
"10221";"2019-07-09 00:00:00";"2019-07-11 00:00:00";"28";"28";"4";"3,52959";"3,77301";"16";""
"10222";"2019-07-09 00:00:00";"2019-07-11 00:00:00";"28";"28";"4";"3,52959";"3,77301";"15";""
"10223";"2019-07-09 00:00:00";"2019-07-11 00:00:00";"28";"28";"4";"3,52959";"3,77301";"10";""
"10224";"2019-07-09 00:00:00";"2019-07-11 00:00:00";"28";"28";"4";"3,52959";"3,77301";"20";""
"10225";"2019-07-09 00:00:00";"2019-07-11 00:00:00";"28";"28";"4";"3,52959";"3,77301";"20";""
"10226";"2019-07-09 00:00:00";"2019-07-11 00:00:00";"28";"28";"4";"3,52959";"3,77301";"13";""
"10227";"2019-07-09 00:00:00";"2019-07-11 00:00:00";"28";"28";"4";"3,52959";"3,77301";"11";""
"10229";"2019-07-01 00:00:00";"2019-07-07 00:00:00";"27";"27";"73";"4,91550";"4,97550";"";""
"10231";"2019-07-01 00:00:00";"2019-07-15 00:00:00";"27";"29";"16";"3,96894";"4,24266";"";"FOLLETO"
"10232";"2019-07-01 00:00:00";"2019-07-15 00:00:00";"27";"29";"47";"3,97938";"4,25382";"";"FOLLETO"
"10243";"2019-07-16 00:00:00";"2019-07-18 00:00:00";"29";"29";"9";"3,49044";"3,73116";"38";"FOLLETO"
"10244";"2019-07-16 00:00:00";"2019-07-18 00:00:00";"29";"29";"9";"3,49044";"3,73116";"34";"FOLLETO"
"10245";"2019-07-16 00:00:00";"2019-07-18 00:00:00";"29";"29";"9";"3,49044";"3,73116";"14";"FOLLETO"
"10254";"2019-07-04 00:00:00";"2019-07-11 00:00:00";"27";"28";"20";"3,61050";"3,28104";"";""
"10255";"2019-07-04 00:00:00";"2019-07-11 00:00:00";"27";"28";"98";"3,52350";"3,20199";"";""
"10256";"2019-07-04 00:00:00";"2019-07-11 00:00:00";"27";"28";"67";"4,48050";"4,07154";"";""
"10258";"2019-07-08 00:00:00";"2019-07-14 00:00:00";"28";"28";"20";"3,61050";"3,58050";"";""
"10262";"2019-07-05 00:00:00";"2019-07-12 00:00:00";"27";"28";"20";"3,61050";"3,28290";"";""
"10263";"2019-07-05 00:00:00";"2019-07-12 00:00:00";"27";"28";"26";"3,95850";"3,59817";"";""
"10269";"2019-07-08 00:00:00";"2019-07-12 00:00:00";"28";"28";"24";"4,01940";"4,29660";"";""
"10270";"2019-07-22 00:00:00";"2019-07-29 00:00:00";"30";"31";"73";"4,46484";"4,23615";"";""
"10273";"2019-07-22 00:00:00";"2019-07-29 00:00:00";"30";"31";"85";"4,73628";"4,48539";"";""
"10279";"2019-07-11 00:00:00";"2019-08-07 00:00:00";"28";"32";"52";"6,26226";"5,35773";"";"FOLLETO"
"10280";"2019-07-11 00:00:00";"2019-08-07 00:00:00";"28";"32";"52";"6,26226";"5,35773";"";"FOLLETO"
"10281";"2019-07-11 00:00:00";"2019-08-07 00:00:00";"28";"32";"52";"6,26226";"5,35773";"";"FOLLETO"
"10282";"2019-07-11 00:00:00";"2019-08-07 00:00:00";"28";"32";"49";"6,26226";"5,35773";"";"FOLLETO"
"10283";"2019-07-11 00:00:00";"2019-08-07 00:00:00";"28";"32";"49";"6,26226";"5,35773";"";"FOLLETO"
"10284";"2019-07-11 00:00:00";"2019-08-07 00:00:00";"28";"32";"49";"6,26226";"5,35773";"";"FOLLETO"
"10285";"2019-07-11 00:00:00";"2019-08-07 00:00:00";"28";"32";"52";"6,26226";"5,35773";"";"FOLLETO"
"10286";"2019-07-11 00:00:00";"2019-08-07 00:00:00";"28";"32";"52";"6,26226";"5,35773";"";"FOLLETO"
"10287";"2019-07-11 00:00:00";"2019-08-07 00:00:00";"28";"32";"49";"6,26226";"5,35773";"";"FOLLETO"
"10288";"2019-07-11 00:00:00";"2019-08-07 00:00:00";"28";"32";"49";"6,26226";"5,35773";"";"FOLLETO"
"10295";"2019-07-25 00:00:00";"2019-07-25 00:00:00";"30";"30";"9";"3,49044";"3,73116";"21";""
"10301";"2019-08-14 00:00:00";"2019-08-29 00:00:00";"33";"35";"95";"3,95850";"3,40380";"";""
"10302";"2019-08-14 00:00:00";"2019-08-29 00:00:00";"33";"35";"44";"3,74100";"3,40380";"";""
"10303";"2019-08-14 00:00:00";"2019-08-29 00:00:00";"33";"35";"71";"3,74100";"3,40380";"";""
"10304";"2019-08-14 00:00:00";"2019-08-29 00:00:00";"33";"35";"50";"3,91500";"3,62514";"";""
"10305";"2019-08-14 00:00:00";"2019-08-29 00:00:00";"33";"35";"22";"3,82800";"3,60375";"";""
"10306";"2019-08-14 00:00:00";"2019-08-29 00:00:00";"33";"35";"68";"4,04550";"3,80742";"";""
"10307";"2019-08-29 00:00:00";"2019-09-16 00:00:00";"35";"38";"26";"3,95850";"3,59724";"";""
"10308";"2019-08-29 00:00:00";"2019-09-16 00:00:00";"35";"38";"38";"3,91500";"3,56469";"";""
"10309";"2019-08-29 00:00:00";"2019-09-16 00:00:00";"35";"38";"36";"3,87150";"3,52842";"";""
"10310";"2019-08-29 00:00:00";"2019-09-16 00:00:00";"35";"38";"26";"3,78450";"3,59724";"";""
"10311";"2019-08-29 00:00:00";"2019-09-16 00:00:00";"35";"38";"38";"3,78450";"3,56469";"";""
"10312";"2019-08-29 00:00:00";"2019-09-16 00:00:00";"35";"38";"36";"3,74100";"3,52842";"";""
"10313";"2019-07-19 00:00:00";"2019-08-01 00:00:00";"29";"31";"44";"3,74100";"3,51912";"";""
